domain,feature_set_key,feature_set,feature,feature_name,feature_group,mean_abs_shap,mean_shap,median_shap,feature_value_mean,feature_value_median,feature_value_shap_corr,n_domain_samples,domain_relative_importance_percent
"Kashgar (Xinjiang, China)",alphaearth_embeddings,AlphaEarth Embeddings,A40,AlphaEarth A40,AlphaEarth embeddings,0.010091504082083702,-0.006784940138459206,-0.006633193697780371,0.03558224110467312,0.0448442921042442,-0.08637997749463462,846,0.13850446034118563
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,log1p_dist_road_m,Distance to roads,Proximity controls,1.602512240409851,0.37823379039764404,-0.7834684252738953,8.759318344211794,9.801798734013815,-0.9247643016027685,846,17.77506040149704
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A16,AlphaEarth A16,AlphaEarth embeddings,0.6996524930000305,-0.233501598238945,-0.5259639024734497,0.048467483557265316,0.0482276044785976,0.9171341799056334,846,7.760543108209184
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A55,AlphaEarth A55,AlphaEarth embeddings,0.4977758228778839,-0.2565397322177887,0.05302979797124863,0.00725561991004324,0.0138408308848738,0.8901713149694215,846,5.521327759591001
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,valley_depth,Valley depth,Topography/morphometry,0.44739416241645813,0.17324985563755035,0.16083836555480957,380.03588780612813,323.199951171875,0.8686107664017754,846,4.962494550553846
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,elevation_m,Elevation,Topography/morphometry,0.3262103199958801,-0.30493831634521484,-0.32479071617126465,3225.6037014720005,3276.6109619140625,-0.8427174566786088,846,3.618323776444586
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,tri,Terrain ruggedness,Topography/morphometry,0.27078384160995483,-0.04166804254055023,0.1381453573703766,7.9845933204001565,7.231870412826538,0.662345419845631,846,3.0035334638912667
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,log1p_dist_river_m,Distance to rivers/streams,Proximity controls,0.2656135559082031,0.09159473329782486,-0.04885353893041611,8.432828671050837,9.213807140851081,-0.8972077069793098,846,2.9461846722101948
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,profile_curvature,Profile curvature,Topography/morphometry,0.2572597563266754,-0.017951417714357376,0.07084336131811142,5.615053040409201,4.529523134231567,0.6662074527457124,846,2.8535243552408347
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A44,AlphaEarth A44,AlphaEarth embeddings,0.22344645857810974,-0.12082838267087936,-0.11862042546272278,0.04347591368672719,0.0482276044785976,0.8615568816439331,846,2.4784673699033366
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,log1p_dist_fault_m,Distance to active faults,Geology/soil/seismicity,0.21429887413978577,-0.11182289570569992,-0.07335467636585236,9.505078237571281,9.728739641775494,-0.8833813558853977,846,2.3770023939619254
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,plan_curvature,Plan curvature,Topography/morphometry,0.20264185965061188,-0.030609464272856712,-0.1466854065656662,27.37026607990265,18.776330947875977,-0.7375552982412658,846,2.2477028283041935
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A25,AlphaEarth A25,AlphaEarth embeddings,0.16324946284294128,-0.03446635976433754,-0.016681542620062828,-0.006014635390846298,-0.0138408308848738,-0.9176458101560906,846,1.810762494895568
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A37,AlphaEarth A37,AlphaEarth embeddings,0.15531358122825623,-0.05756533890962601,-0.014582865871489048,-0.04987745219146683,-0.061053441837429945,0.6776474034496195,846,1.7227377226142155
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A46,AlphaEarth A46,AlphaEarth embeddings,0.1547839492559433,-0.06601427495479584,0.03733666613698006,-0.016397984612926596,-0.0074432911351323,0.8706774154577998,846,1.7168630465518235
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A14,AlphaEarth A14,AlphaEarth embeddings,0.12249786406755447,-0.12190598249435425,-0.12355294823646545,-0.11265992495151105,-0.0935640111565589,0.4808916531447495,846,1.3587458978149654
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A22,AlphaEarth A22,AlphaEarth embeddings,0.11369049549102783,-0.07972896844148636,-0.10936786234378815,0.0010861797556451754,-0.0030142252799123,-0.6672674451514721,846,1.2610545950727354
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A60,AlphaEarth A60,AlphaEarth embeddings,0.11220020800828934,-0.028394034132361412,0.03446226567029953,-0.08444760737230064,-0.084213763475418,0.8367736342933255,846,1.2445243313073262
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A34,AlphaEarth A34,AlphaEarth embeddings,0.10768810659646988,-0.046608228236436844,0.03113599494099617,-0.04962157687581259,-0.0553633235394954,-0.8183143272808617,846,1.194476117564972
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A13,AlphaEarth A13,AlphaEarth embeddings,0.10662312060594559,-0.0006242361851036549,0.06143086403608322,-0.06680820189484107,-0.071111112833023,-0.7736884471301061,846,1.1826632965262536
"Kashgar (Xinjiang, China)",conventional_alphaearth_embeddings,Conventional + AlphaEarth Embeddings,A26,AlphaEarth A26,AlphaEarth embeddings,0.10495839267969131,0.01638655550777912,0.07441631704568863,-0.0074320932200462484,-0.0120569011196494,-0.5801074604621168,846,1.1641981399458203
