feature_set,recall,precision,threshold
Conventional,0.600132625994695,0.964818763326226,0.9420941324540056
Conventional,0.5994694960212201,0.9647812166488794,0.942662817608432
Conventional,0.5988063660477454,0.9647435897435898,0.9432234503527072
Conventional,0.5981432360742706,0.9647058823529412,0.9433772579622274
Conventional,0.5981432360742706,0.9657387580299786,0.9436835887388516
Conventional,0.5974801061007957,0.9657020364415864,0.9436947010685072
Conventional,0.596816976127321,0.965665236051502,0.944275401854594
Conventional,0.5961538461538461,0.9656283566058004,0.9445350929136388
Conventional,0.5954907161803713,0.9655913978494624,0.9446508731144528
Conventional,0.5948275862068966,0.9655543595263724,0.9456397186876648
Conventional,0.5941644562334217,0.9655172413793104,0.945679643968979
Conventional,0.593501326259947,0.965480043149946,0.9458709872211364
Conventional,0.593501326259947,0.9665226781857452,0.9460839376532708
Conventional,0.5928381962864722,0.9664864864864864,0.9461893563560264
Conventional,0.5921750663129973,0.9664502164502164,0.94621172533597
Conventional,0.5915119363395226,0.9664138678223184,0.9463636259946532
Conventional,0.5908488063660478,0.9663774403470716,0.9464143764831544
Conventional,0.5901856763925729,0.966340933767644,0.946826951142569
Conventional,0.5895225464190982,0.966304347826087,0.9469673339900284
Conventional,0.5888594164456233,0.9662676822633296,0.9474702804760998
Conventional,0.5881962864721485,0.9662309368191722,0.9476337806669282
Conventional,0.5881962864721485,0.9672846237731734,0.9487956144725292
Conventional,0.5875331564986738,0.9672489082969432,0.9490955667808452
Conventional,0.5868700265251989,0.9672131147540984,0.9491589696484684
Conventional,0.5855437665782494,0.9671412924424972,0.9496996286736128
Conventional,0.5848806366047745,0.9671052631578948,0.9499486396659964
Conventional,0.5842175066312998,0.9670691547749726,0.9504036736385244
Conventional,0.5828912466843501,0.966996699669967,0.9504560813510222
Conventional,0.5822281167108754,0.9669603524229076,0.9510248502883152
Conventional,0.5822281167108754,0.968026460859978,0.9512728411913842
Conventional,0.5815649867374005,0.9679911699779248,0.951618983174731
Conventional,0.5815649867374005,0.969060773480663,0.9521583224328544
Conventional,0.5809018567639257,0.9690265486725664,0.9524156797553112
Conventional,0.580238726790451,0.9689922480620154,0.9524869806612654
Conventional,0.580238726790451,0.9700665188470068,0.9525723674612504
Conventional,0.5795755968169761,0.9700332963374028,0.9532149899419874
Conventional,0.5789124668435013,0.97,0.9538599054732088
Conventional,0.5775862068965517,0.9699331848552338,0.9542871168787675
Conventional,0.5775862068965517,0.9710144927536232,0.9543522829327722
Conventional,0.5769230769230769,0.9709821428571428,0.9544017398918136
Conventional,0.5762599469496021,0.9709497206703912,0.95461252468594
Conventional,0.5755968169761273,0.970917225950783,0.9548583740168216
Conventional,0.5749336870026526,0.9708846584546472,0.9548695331518215
Conventional,0.5742705570291777,0.9708520179372198,0.9550412957714896
Conventional,0.5736074270557029,0.9708193041526376,0.9554346796360786
Conventional,0.5729442970822282,0.9707865168539326,0.955811415974972
Conventional,0.5722811671087533,0.970753655793026,0.9560348207605776
Conventional,0.5716180371352785,0.9707207207207208,0.9560713122143718
Conventional,0.5702917771883289,0.9706546275395034,0.9565568612508248
Conventional,0.5696286472148541,0.9706214689265537,0.9567221479373788
Conventional,0.5689655172413793,0.9705882352941176,0.9571561539359478
Conventional,0.5683023872679045,0.970554926387316,0.9576662710552126
Conventional,0.5669761273209549,0.970488081725312,0.9577568192726018
Conventional,0.5663129973474801,0.9704545454545456,0.9581539315883169
Conventional,0.5656498673740054,0.9704209328782708,0.9586598882648862
Conventional,0.5649867374005305,0.9703872437357632,0.9587307580652352
Conventional,0.5643236074270557,0.9703534777651084,0.9588010121846544
Conventional,0.5636604774535809,0.9703196347031964,0.9599528720493324
Conventional,0.5636604774535809,0.9714285714285714,0.9603040079531971
Conventional,0.5636604774535809,0.9725400457665904,0.9604440609374064
Conventional,0.5636604774535809,0.9736540664375716,0.960529728663816
Conventional,0.5629973474801061,0.9736238532110092,0.9605944144163244
Conventional,0.5623342175066313,0.973593570608496,0.9609311738904802
Conventional,0.5616710875331565,0.9735632183908046,0.9611960616569436
Conventional,0.5610079575596817,0.9735327963176064,0.961440012790714
Conventional,0.5596816976127321,0.9734717416378316,0.9619337104289214
Conventional,0.5590185676392573,0.9734411085450346,0.9619663504167248
Conventional,0.5583554376657824,0.9734104046242774,0.9620836675825072
Conventional,0.5583554376657824,0.9745370370370372,0.9620884810098078
Conventional,0.5576923076923077,0.9745075318655853,0.9624618883853396
Conventional,0.5557029177718833,0.9744186046511628,0.9624698897452936
Conventional,0.5550397877984085,0.9743888242142026,0.9627065089980024
Conventional,0.5543766578249337,0.9743589743589745,0.963059731824838
Conventional,0.5543766578249337,0.9754959159859976,0.9631525497753458
Conventional,0.5537135278514589,0.9754672897196262,0.9634137211837496
Conventional,0.5537135278514589,0.9766081871345028,0.9635247358353398
Conventional,0.553050397877984,0.9765807962529274,0.9635931238563972
Conventional,0.5523872679045093,0.9765533411488864,0.9636532348056812
Conventional,0.5517241379310345,0.976525821596244,0.9637971035483464
Conventional,0.5510610079575596,0.9764982373678026,0.9638424718637704
Conventional,0.5503978779840849,0.976470588235294,0.9640671154848216
Conventional,0.5497347480106101,0.9764428739693758,0.9642436518915308
Conventional,0.5490716180371353,0.9764150943396226,0.9643998193798834
Conventional,0.5484084880636605,0.9763872491145218,0.9644647710906816
Conventional,0.5477453580901857,0.9763593380614656,0.9644943031841022
Conventional,0.5464190981432361,0.976303317535545,0.9645482866731808
Conventional,0.5457559681697612,0.9762752075919336,0.964829883241288
Conventional,0.5450928381962865,0.97624703087886,0.9650310081295022
Conventional,0.5444297082228117,0.976218787158145,0.9650629173512236
Conventional,0.5437665782493368,0.9761904761904762,0.9657308518191076
Conventional,0.5431034482758621,0.9761620977353992,0.9661610263420912
Conventional,0.5424403183023873,0.9761336515513126,0.9663389200772688
Conventional,0.5417771883289124,0.97610513739546,0.966465148770827
Conventional,0.5411140583554377,0.9760765550239234,0.966575067638919
Conventional,0.5404509283819628,0.9760479041916168,0.966849117516249
Conventional,0.5397877984084881,0.9760191846522782,0.9669455197495412
Conventional,0.5391246684350133,0.9759903961584634,0.9672687738391004
Conventional,0.5384615384615384,0.9759615384615384,0.9677042483843272
Conventional,0.5377984084880637,0.9759326113116726,0.9678771833098694
Conventional,0.5371352785145889,0.9759036144578314,0.9681917138884404
Conventional,0.536472148541114,0.9758745476477684,0.968844290252462
Conventional,0.5358090185676393,0.9758454106280192,0.9688812342134
Conventional,0.5351458885941645,0.9758162031438936,0.9691949306976478
Conventional,0.5344827586206896,0.9757869249394672,0.9693099953048656
Conventional,0.5344827586206896,0.9769696969696968,0.9693312925063086
Conventional,0.5338196286472149,0.9769417475728156,0.9696792771110976
Conventional,0.53315649867374,0.976913730255164,0.9697897491164388
Conventional,0.5324933687002652,0.9768856447688564,0.96980994051757
Conventional,0.5318302387267905,0.976857490864799,0.97050067154065
Conventional,0.5311671087533156,0.9768292682926828,0.9705615543442336
Conventional,0.5305039787798409,0.9768009768009768,0.9707599032462632
Conventional,0.5298408488063661,0.9767726161369192,0.9709871249294144
Conventional,0.5291777188328912,0.9767441860465116,0.971004213427362
Conventional,0.5285145888594165,0.9767156862745098,0.971106638144512
Conventional,0.5278514588859416,0.9766871165644172,0.971576750177128
Conventional,0.5271883289124668,0.9766584766584766,0.971710468345826
Conventional,0.5265251989389921,0.976629766297663,0.9719220665574014
Conventional,0.5258620689655172,0.9766009852216748,0.9721726802004244
Conventional,0.5251989389920424,0.9765721331689272,0.972424762239721
Conventional,0.5245358090185677,0.9765432098765432,0.9725863974343456
Conventional,0.5238726790450928,0.976514215080346,0.9726524498522447
Conventional,0.523209549071618,0.9764851485148516,0.972736754673647
Conventional,0.5218832891246684,0.9764267990074442,0.9727616204325528
Conventional,0.5212201591511937,0.9763975155279504,0.9730102757346792
Conventional,0.5205570291777188,0.97636815920398,0.9735142162720408
Conventional,0.519893899204244,0.9763387297633872,0.9737818571150316
Conventional,0.5192307692307693,0.9763092269326684,0.9740517218361232
Conventional,0.5185676392572944,0.976279650436954,0.9740601183640464
Conventional,0.5179045092838196,0.97625,0.9741288095819336
Conventional,0.5172413793103449,0.9762202753441802,0.9742592150419846
Conventional,0.51657824933687,0.9761904761904762,0.9745606516959368
Conventional,0.5159151193633952,0.9761606022584692,0.9745809963424984
Conventional,0.5152519893899205,0.9761306532663316,0.9750066253276476
Conventional,0.5145888594164456,0.9761006289308176,0.9750823442259404
Conventional,0.513262599469496,0.9760403530895334,0.975256944943212
Conventional,0.5125994694960212,0.976010101010101,0.9754442679377024
Conventional,0.5119363395225465,0.9759797724399494,0.9755023975258548
Conventional,0.5112732095490716,0.9759493670886076,0.9757328810848056
Conventional,0.5106100795755968,0.9759188846641318,0.975847741777564
Conventional,0.5099469496021221,0.9758883248730964,0.9761551287067028
Conventional,0.5092838196286472,0.9758576874205844,0.9766385606539676
Conventional,0.5086206896551724,0.975826972010178,0.9769119495227508
Conventional,0.5079575596816976,0.975796178343949,0.9769720549453206
Conventional,0.5072944297082228,0.9757653061224488,0.9771941235855504
Conventional,0.506631299734748,0.9757343550447,0.9772344007576554
Conventional,0.5053050397877984,0.9756722151088348,0.977274476570854
Conventional,0.5046419098143236,0.9756410256410256,0.9774866250397268
Conventional,0.5039787798408488,0.975609756097561,0.9775190178304144
Conventional,0.503315649867374,0.9755784061696658,0.9776156852554312
Conventional,0.503315649867374,0.9768339768339768,0.977618874860864
Conventional,0.5026525198938993,0.9768041237113402,0.977625719321888
Conventional,0.5019893899204244,0.9767741935483872,0.9776484884607342
Conventional,0.5013262599469496,0.9767441860465116,0.977856408566932
Conventional,0.5006631299734748,0.9767141009055628,0.9778585773479151
Conventional,0.5,0.9766839378238342,0.9780331568712176
Conventional,0.4993368700265252,0.9766536964980544,0.9782336411855912
Conventional,0.4986737400530504,0.9766233766233766,0.978276199212598
Conventional,0.4980106100795756,0.976592977893368,0.9782781622923828
Conventional,0.4973474801061008,0.9765625,0.9784233365000288
Conventional,0.496684350132626,0.9765319426336376,0.9784539705473984
Conventional,0.4960212201591512,0.9765013054830288,0.97864591241384
Conventional,0.4953580901856764,0.976470588235294,0.9786768167647172
Conventional,0.4946949602122016,0.9764397905759162,0.978710994517354
Conventional,0.4940318302387267,0.9764089121887288,0.9787419259068167
Conventional,0.493368700265252,0.9763779527559056,0.9788437312654622
Conventional,0.4927055702917772,0.97634691195795,0.9788905786765648
Conventional,0.4920424403183024,0.9763157894736842,0.979059572876922
Conventional,0.4913793103448275,0.9762845849802372,0.979111466756842
Conventional,0.490053050397878,0.976221928665786,0.9792830793421976
Conventional,0.4893899204244031,0.9761904761904762,0.9795031671622172
Conventional,0.4887267904509284,0.976158940397351,0.9795747217203132
Conventional,0.4880636604774536,0.9761273209549072,0.9796042213978876
Conventional,0.4874005305039788,0.9760956175298804,0.9799877534096308
Conventional,0.4867374005305039,0.976063829787234,0.9801612165319112
Conventional,0.4860742705570292,0.9760319573901464,0.9802273865500984
Conventional,0.4854111405835544,0.976,0.9802585161501244
Conventional,0.4847480106100795,0.9759679572763684,0.9804620043048548
Conventional,0.4840848806366047,0.9759358288770054,0.9806650345419674
Conventional,0.4840848806366047,0.9772423025435074,0.9807015292423592
Conventional,0.48342175066313,0.9772117962466488,0.9807779938279764
Conventional,0.4827586206896552,0.9771812080536912,0.9808973179776934
Conventional,0.4820954907161803,0.9771505376344086,0.9809300370766564
Conventional,0.4814323607427055,0.9771197846567968,0.9810753738691272
Conventional,0.4807692307692308,0.977088948787062,0.9812951196032969
Conventional,0.4801061007957559,0.9770580296896086,0.9814856590303124
Conventional,0.4801061007957559,0.9783783783783784,0.9815110098443188
Conventional,0.4794429708222811,0.9783491204330176,0.9815234035465198
Conventional,0.4787798408488063,0.978319783197832,0.981592834051593
Conventional,0.4781167108753316,0.9782903663500678,0.981602487613582
Conventional,0.4774535809018567,0.9782608695652174,0.9816052990493576
Conventional,0.4767904509283819,0.9782312925170068,0.9816099381792044
Conventional,0.4761273209549072,0.9782016348773842,0.9816132736394548
Conventional,0.4754641909814323,0.9781718963165076,0.9816406640321592
Conventional,0.4741379310344827,0.9781121751025992,0.9817385580871678
Conventional,0.473474801061008,0.978082191780822,0.981767193170118
Conventional,0.4728116710875331,0.9780521262002744,0.981770557844495
Conventional,0.4721485411140583,0.978021978021978,0.9819321731198216
Conventional,0.4714854111405835,0.9779917469050894,0.9819336686911856
Conventional,0.4708222811671088,0.977961432506887,0.9819915083577612
Conventional,0.4701591511936339,0.9779310344827586,0.98200185913278
Conventional,0.4694960212201591,0.9779005524861878,0.9820278539476106
Conventional,0.4688328912466843,0.9778699861687412,0.9820414579311676
Conventional,0.4681697612732095,0.9778393351800554,0.9820906419611358
Conventional,0.4681697612732095,0.9791955617198336,0.9821318981474316
Conventional,0.4681697612732095,0.9805555555555556,0.9821562047229436
Conventional,0.4675066312997347,0.980528511821975,0.9822559155118974
Conventional,0.4661803713527852,0.9804741980474198,0.9823154027602288
Conventional,0.4655172413793103,0.9804469273743016,0.9823170531471164
Conventional,0.4648541114058355,0.9804195804195804,0.9823182713059548
Conventional,0.4641909814323607,0.9803921568627452,0.982400524772794
Conventional,0.4628647214854111,0.9803370786516854,0.982472580521928
Conventional,0.4628647214854111,0.9817158931082982,0.982499720199685
Conventional,0.4628647214854111,0.9830985915492958,0.982516134361811
Conventional,0.4622015915119363,0.9830747531734838,0.9827548003547169
Conventional,0.4622015915119363,0.9844632768361582,0.982863651703484
Conventional,0.4615384615384615,0.9844413012729843,0.982977386873715
Conventional,0.4608753315649867,0.9844192634560908,0.983141110670668
Conventional,0.4602122015915119,0.9843971631205674,0.9833177262300232
Conventional,0.4588859416445623,0.984352773826458,0.9833605576763343
Conventional,0.4582228116710875,0.9843304843304844,0.9833902652954818
Conventional,0.4568965517241379,0.9842857142857144,0.9834090649715248
Conventional,0.4562334217506631,0.984263233190272,0.9834196856754482
Conventional,0.4555702917771883,0.9842406876790832,0.983432081490534
Conventional,0.4549071618037135,0.9842180774748924,0.983550669805093
Conventional,0.4535809018567639,0.9841726618705036,0.9836951161951976
Conventional,0.4529177718832891,0.984149855907781,0.9837352858231178
Conventional,0.4522546419098143,0.984126984126984,0.9837579668799488
Conventional,0.4515915119363395,0.9841040462427746,0.9838887306084056
Conventional,0.4509283819628647,0.984081041968162,0.9838989709602814
Conventional,0.4502652519893899,0.9840579710144928,0.9839312356008372
Conventional,0.4496021220159151,0.9840348330914368,0.9839345890141824
Conventional,0.4489389920424403,0.9840116279069768,0.984038675776694
Conventional,0.4482758620689655,0.9839883551673944,0.9842518872577832
Conventional,0.4476127320954907,0.9839650145772596,0.9842689672471931
Conventional,0.4469496021220159,0.983941605839416,0.9842719611446664
Conventional,0.4469496021220159,0.9853801169590644,0.9843309209013322
Conventional,0.4462864721485411,0.985358711566618,0.9843564085308444
Conventional,0.4456233421750663,0.9853372434017597,0.9843596362844448
Conventional,0.4449602122015915,0.9853157121879588,0.98438465925369
Conventional,0.4449602122015915,0.986764705882353,0.9844598246492852
Conventional,0.4436339522546419,0.986725663716814,0.9844891825066012
Conventional,0.4429708222811671,0.9867060561299852,0.9845005379796182
Conventional,0.4423076923076923,0.9866863905325444,0.9845087823985088
Conventional,0.4416445623342175,0.9866666666666668,0.9846252114239926
Conventional,0.4409814323607427,0.9866468842729972,0.9848259201340996
Conventional,0.4403183023872679,0.986627043090639,0.9849466497721038
Conventional,0.4396551724137931,0.9866071428571428,0.9851163612542604
Conventional,0.4389920424403183,0.9865871833084948,0.9851498618906668
Conventional,0.4383289124668435,0.9865671641791044,0.985176526428543
Conventional,0.4376657824933687,0.9865470852017936,0.9852006854312348
Conventional,0.4370026525198939,0.9865269461077844,0.9852319562649036
Conventional,0.4363395225464191,0.9865067466266868,0.9852714885911568
Conventional,0.4356763925729442,0.9864864864864864,0.9853135114130724
Conventional,0.4350132625994695,0.9864661654135338,0.9853679505843952
Conventional,0.4343501326259947,0.9864457831325302,0.9853702186891852
Conventional,0.4336870026525199,0.986425339366516,0.9854155695306324
Conventional,0.4330238726790451,0.986404833836858,0.9854730107226944
Conventional,0.4323607427055703,0.9863842662632376,0.9857503037114524
Conventional,0.4310344827586206,0.9863429438543247,0.9858456774980062
Conventional,0.4303713527851459,0.986322188449848,0.985895537067758
Conventional,0.4297082228116711,0.9863013698630136,0.9859190561198712
Conventional,0.4290450928381963,0.986280487804878,0.9859864867507302
Conventional,0.4283819628647214,0.9862595419847328,0.9860523128682416
Conventional,0.4277188328912467,0.9862385321100916,0.9860678526569168
Conventional,0.4270557029177719,0.9862174578866768,0.9861495782307996
Conventional,0.426392572944297,0.9861963190184048,0.9861827547890089
Conventional,0.4257294429708222,0.9861751152073732,0.9866546096591664
Conventional,0.4250663129973475,0.9861538461538462,0.9866706310270056
Conventional,0.4244031830238727,0.9861325115562404,0.98681704924614
Conventional,0.4237400530503978,0.9861111111111112,0.986865245110225
Conventional,0.4230769230769231,0.9860896445131376,0.9868827053565769
Conventional,0.4224137931034483,0.9860681114551084,0.987083613486466
Conventional,0.4217506631299735,0.986046511627907,0.9871081041726484
Conventional,0.4210875331564986,0.9860248447204968,0.9872806535476132
Conventional,0.4204244031830239,0.9860031104199068,0.9872851247367278
Conventional,0.4197612732095491,0.985981308411215,0.9874220715958144
Conventional,0.4190981432360742,0.9859594383775352,0.987427577173532
Conventional,0.4184350132625994,0.9859375,0.9874764941488328
Conventional,0.4177718832891247,0.9859154929577464,0.987480716833818
Conventional,0.4171087533156499,0.9858934169278996,0.9875142323830662
Conventional,0.416445623342175,0.9858712715855572,0.9875558620470216
Conventional,0.4157824933687002,0.9858490566037736,0.9875725488238588
Conventional,0.4151193633952255,0.9858267716535432,0.9876078236645246
Conventional,0.4144562334217506,0.9858044164037856,0.9876334474908643
Conventional,0.4137931034482758,0.985781990521327,0.9876592420164664
Conventional,0.413129973474801,0.985759493670886,0.9877330103536186
Conventional,0.4124668435013263,0.9857369255150554,0.9877341618567888
Conventional,0.4118037135278514,0.9857142857142858,0.9877472938788464
Conventional,0.4111405835543766,0.985691573926868,0.9878135735850838
Conventional,0.4104774535809019,0.9856687898089171,0.9878224192698588
Conventional,0.409814323607427,0.985645933014354,0.9878994574855552
Conventional,0.4091511936339522,0.9856230031948882,0.9879508613786598
Conventional,0.4084880636604774,0.9856,0.9879520094180166
Conventional,0.4071618037135278,0.985553772070626,0.9879635524853674
Conventional,0.406498673740053,0.9855305466237942,0.9881254238664258
Conventional,0.406498673740053,0.9871175523349436,0.988131040444834
Conventional,0.4058355437665782,0.9870967741935484,0.9881313367492778
Conventional,0.4058355437665782,0.988691437802908,0.9881903024313564
Conventional,0.4051724137931034,0.988673139158576,0.9882122722064488
Conventional,0.4045092838196286,0.9886547811993516,0.9882156421168494
Conventional,0.4038461538461538,0.9886363636363636,0.9882528598533572
Conventional,0.403183023872679,0.9886178861788618,0.9882901206616732
Conventional,0.4025198938992042,0.988599348534202,0.9883232208859044
Conventional,0.4018567639257294,0.9885807504078304,0.9883866607610226
Conventional,0.4011936339522546,0.988562091503268,0.988395553776142
Conventional,0.4005305039787798,0.9885433715220948,0.9884143385218588
Conventional,0.399867374005305,0.9885245901639343,0.98843925418464
Conventional,0.3992042440318302,0.9885057471264368,0.9884980183751096
Conventional,0.3985411140583554,0.9884868421052632,0.9885353976519324
Conventional,0.3978779840848806,0.9884678747940692,0.9885745139526484
Conventional,0.3972148541114058,0.9884488448844884,0.988592627861744
Conventional,0.3972148541114058,0.9900826446280993,0.9886106038098148
Conventional,0.396551724137931,0.9900662251655628,0.9887591939872906
Conventional,0.3958885941644562,0.9900497512437813,0.9887846522475868
Conventional,0.3952254641909814,0.9900332225913622,0.9888022457353688
Conventional,0.3945623342175066,0.9900166389351082,0.98882179943102
Conventional,0.3938992042440318,0.99,0.9888719247909116
Conventional,0.393236074270557,0.989983305509182,0.9889298585602422
Conventional,0.3925729442970822,0.9899665551839464,0.988957997135626
Conventional,0.3919098143236074,0.9899497487437184,0.9890105427120546
Conventional,0.3919098143236074,0.9916107382550337,0.9891963232032492
Conventional,0.3912466843501326,0.9915966386554622,0.9893393074000676
Conventional,0.3905835543766578,0.9915824915824916,0.989353087665794
Conventional,0.389920424403183,0.9915682967959528,0.9893668804188064
Conventional,0.3892572944297082,0.991554054054054,0.9893993125697336
Conventional,0.3885941644562334,0.9915397631133672,0.989461931793621
Conventional,0.3872679045092838,0.9915110356536504,0.9894744933231282
Conventional,0.386604774535809,0.9914965986394558,0.9895037441554736
Conventional,0.3859416445623342,0.9914821124361158,0.9895399767324694
Conventional,0.3852785145888594,0.9914675767918087,0.9895718395587338
Conventional,0.3852785145888594,0.9931623931623932,0.9896101176148238
Conventional,0.3846153846153846,0.9931506849315068,0.9896748504065128
Conventional,0.3839522546419098,0.9931389365351628,0.9896770901020228
Conventional,0.383289124668435,0.993127147766323,0.9896973487949524
Conventional,0.3826259946949602,0.9931153184165232,0.9897461820435554
Conventional,0.3819628647214854,0.993103448275862,0.98983911541507
Conventional,0.3812997347480106,0.993091537132988,0.9898468020530368
Conventional,0.3806366047745358,0.9930795847750864,0.9899574284719448
Conventional,0.379973474801061,0.9930675909878682,0.9899956952960232
Conventional,0.3793103448275862,0.9930555555555556,0.9900064732942724
Conventional,0.3779840848806366,0.9930313588850174,0.9900110945263544
Conventional,0.3773209549071618,0.9930191972076788,0.9900145197170886
Conventional,0.376657824933687,0.993006993006993,0.9900228956042904
Conventional,0.3759946949602122,0.9929947460595446,0.9900643312939018
Conventional,0.3753315649867374,0.9929824561403509,0.9900712930124156
Conventional,0.3746684350132626,0.9929701230228472,0.990180952729377
Conventional,0.3740053050397878,0.9929577464788732,0.9902682451378876
Conventional,0.373342175066313,0.9929453262786596,0.9903299978028848
Conventional,0.3726790450928382,0.9929328621908128,0.99033832985079
Conventional,0.3720159151193634,0.9929203539823008,0.9903465822071544
Conventional,0.3713527851458886,0.9929078014184396,0.9903742252941862
Conventional,0.3706896551724138,0.9928952042628776,0.990394538601589
Conventional,0.3700265251989389,0.99288256227758,0.9904391515102516
Conventional,0.3693633952254642,0.9928698752228164,0.9904652789590608
Conventional,0.3687002652519894,0.9928571428571428,0.9904876262564802
Conventional,0.3680371352785146,0.992844364937388,0.990499700136738
Conventional,0.3673740053050398,0.992831541218638,0.9905805010298936
Conventional,0.366710875331565,0.992818671454219,0.9905919796072208
Conventional,0.3660477453580902,0.9928057553956836,0.9905954544390178
Conventional,0.3653846153846153,0.9927927927927928,0.9906013644575228
Conventional,0.3647214854111406,0.9927797833935018,0.9906609387093058
Conventional,0.3640583554376658,0.992766726943942,0.9906804439885128
Conventional,0.363395225464191,0.9927536231884058,0.990736204625728
Conventional,0.3627320954907161,0.9927404718693283,0.9907720642959276
Conventional,0.3620689655172414,0.9927272727272728,0.9908208731669502
Conventional,0.3614058355437666,0.9927140255009108,0.9908315820162192
Conventional,0.3600795755968169,0.9926873857404022,0.9908741742346626
Conventional,0.3594164456233422,0.9926739926739928,0.9909288967504246
Conventional,0.3587533156498674,0.9926605504587156,0.9910821695793604
Conventional,0.3580901856763925,0.9926470588235294,0.991085792566398
Conventional,0.3574270557029178,0.992633517495396,0.9910934408473928
Conventional,0.356763925729443,0.992619926199262,0.9911243828836306
Conventional,0.3561007957559681,0.9926062846580408,0.991124951964504
Conventional,0.3554376657824933,0.9925925925925926,0.991158303419695
Conventional,0.3547745358090186,0.9925788497217068,0.9912123325898342
Conventional,0.3541114058355438,0.9925650557620818,0.9912136433196423
Conventional,0.3534482758620689,0.9925512104283054,0.9912974527562152
Conventional,0.3527851458885941,0.9925373134328358,0.9912981518131572
Conventional,0.3521220159151194,0.9925233644859812,0.9913188775716758
Conventional,0.3514588859416445,0.99250936329588,0.9913265373200268
Conventional,0.3507957559681697,0.9924953095684804,0.991333107782766
Conventional,0.3501326259946949,0.9924812030075189,0.991364453478666
Conventional,0.3494694960212202,0.992467043314501,0.9914466814987616
Conventional,0.3481432360742705,0.9924385633270322,0.9915509893894257
Conventional,0.3474801061007957,0.9924242424242424,0.9916229172795408
Conventional,0.3468169761273209,0.9924098671726757,0.9916488867015584
Conventional,0.3461538461538461,0.9923954372623576,0.9917061836967808
Conventional,0.3454907161803713,0.9923809523809524,0.9917257755911107
Conventional,0.3448275862068966,0.9923664122137404,0.9917911819231288
Conventional,0.3441644562334217,0.9923518164435946,0.9918003770728404
Conventional,0.3435013262599469,0.992337164750958,0.9918135426678284
Conventional,0.3428381962864721,0.9923224568138196,0.9918341357900832
Conventional,0.3421750663129973,0.9923076923076924,0.9918525018813152
Conventional,0.3415119363395225,0.9922928709055876,0.9919143444941544
Conventional,0.3408488063660477,0.9922779922779924,0.991914674171263
Conventional,0.3401856763925729,0.9922630560928434,0.991925042641044
Conventional,0.3395225464190981,0.992248062015504,0.9919783277206418
Conventional,0.3388594164456233,0.9922330097087378,0.9920133283276646
Conventional,0.3381962864721485,0.9922178988326849,0.9920395020988164
Conventional,0.3375331564986737,0.9922027290448344,0.9920894451576354
Conventional,0.3368700265251989,0.9921875,0.9921128328638436
Conventional,0.3362068965517241,0.9921722113502937,0.9921780184120566
Conventional,0.3355437665782493,0.992156862745098,0.992221187640098
Conventional,0.3348806366047745,0.9921414538310412,0.9922214134788796
Conventional,0.3342175066312997,0.9921259842519684,0.992221865935236
Conventional,0.3335543766578249,0.9921104536489151,0.9922673614685876
Conventional,0.3328912466843501,0.9920948616600792,0.9923038152830286
Conventional,0.3322281167108753,0.992079207920792,0.9923594070181536
Conventional,0.3315649867374005,0.992063492063492,0.992387608317677
Conventional,0.3309018567639257,0.9920477137176938,0.992457456414222
Conventional,0.3302387267904509,0.9920318725099602,0.9924863655183356
Conventional,0.3295755968169761,0.9920159680638724,0.9925175731804546
Conventional,0.3289124668435013,0.992,0.9926019611247424
Conventional,0.3282493368700265,0.9919839679358716,0.9926424058594692
Conventional,0.3275862068965517,0.9919678714859438,0.9926880057201714
Conventional,0.3269230769230769,0.9919517102615694,0.9927146981872356
Conventional,0.3262599469496021,0.9919354838709676,0.9927454126938596
Conventional,0.3255968169761273,0.991919191919192,0.9927497131563736
Conventional,0.3249336870026525,0.9919028340080972,0.9927516991470868
Conventional,0.3242705570291777,0.9918864097363084,0.9927628141934556
Conventional,0.3229442970822281,0.9918533604887984,0.9927693047184368
Conventional,0.3222811671087533,0.9918367346938776,0.9927827474070006
Conventional,0.3216180371352785,0.9918200408997956,0.9928028913412114
Conventional,0.3209549071618037,0.9918032786885246,0.992822781800672
Conventional,0.3202917771883289,0.9917864476386036,0.992827610838548
Conventional,0.3196286472148541,0.9917695473251028,0.9928676499533218
Conventional,0.3189655172413793,0.9917525773195875,0.9928814526045038
Conventional,0.3183023872679045,0.9917355371900828,0.992888773100982
Conventional,0.3183023872679045,0.9937888198757764,0.9929903544637512
Conventional,0.3176392572944297,0.9937759336099584,0.9929945938028268
Conventional,0.3169761273209549,0.9937629937629938,0.9930050591239348
Conventional,0.3163129973474801,0.99375,0.993005603402169
Conventional,0.3156498673740053,0.9937369519832986,0.9930094136218672
Conventional,0.3149867374005305,0.9937238493723848,0.993044061147304
Conventional,0.3143236074270557,0.9937106918238994,0.9930541087545802
Conventional,0.3136604774535809,0.9936974789915968,0.9930725020633836
Conventional,0.3129973474801061,0.9936842105263158,0.9930834983924222
Conventional,0.3123342175066313,0.9936708860759492,0.993093522036252
Conventional,0.3116710875331565,0.9936575052854124,0.9931145001176026
Conventional,0.3110079575596817,0.9936440677966102,0.993136618841734
Conventional,0.3103448275862069,0.9936305732484076,0.9931434805940296
Conventional,0.3096816976127321,0.9936170212765958,0.9931685197522816
Conventional,0.3083554376657825,0.9935897435897436,0.9931712776711707
Conventional,0.3076923076923077,0.9935760171306208,0.9931903027219317
Conventional,0.3070291777188328,0.9935622317596566,0.9932088589231706
