feature_set,fpr,tpr,threshold
Conventional,0.0022123893805309734,0.34814323607427056,0.9915509893894257
Conventional,0.0022123893805309734,0.3494694960212202,0.9914466814987616
Conventional,0.0022123893805309734,0.36007957559681697,0.9908741742346626
Conventional,0.0022123893805309734,0.3614058355437666,0.9908315820162192
Conventional,0.0022123893805309734,0.3779840848806366,0.9900110945263544
Conventional,0.0022123893805309734,0.3793103448275862,0.9900064732942724
Conventional,0.0022123893805309734,0.3852785145888594,0.9896101176148238
Conventional,0.0027654867256637168,0.3852785145888594,0.9895718395587338
Conventional,0.0027654867256637168,0.38726790450928383,0.9894744933231282
Conventional,0.0027654867256637168,0.3885941644562334,0.989461931793621
Conventional,0.0027654867256637168,0.39190981432360744,0.9891963232032492
Conventional,0.00331858407079646,0.39190981432360744,0.9890105427120546
Conventional,0.00331858407079646,0.39721485411140584,0.9886106038098148
Conventional,0.0038716814159292035,0.39721485411140584,0.988592627861744
Conventional,0.0038716814159292035,0.40583554376657827,0.9881903024313564
Conventional,0.004424778761061947,0.40583554376657827,0.9881313367492778
Conventional,0.004424778761061947,0.40649867374005305,0.988131040444834
Conventional,0.00497787610619469,0.40649867374005305,0.9881254238664258
Conventional,0.00497787610619469,0.40716180371352784,0.9879635524853674
Conventional,0.00497787610619469,0.40848806366047746,0.9879520094180166
Conventional,0.00497787610619469,0.43103448275862066,0.9858456774980062
Conventional,0.00497787610619469,0.4323607427055703,0.9857503037114524
Conventional,0.00497787610619469,0.4436339522546419,0.9844891825066012
Conventional,0.00497787610619469,0.4449602122015915,0.9844598246492852
Conventional,0.0055309734513274336,0.4449602122015915,0.98438465925369
Conventional,0.0055309734513274336,0.4469496021220159,0.9843309209013322
Conventional,0.006084070796460177,0.4469496021220159,0.9842719611446664
Conventional,0.006084070796460177,0.4535809018567639,0.9836951161951976
Conventional,0.006084070796460177,0.45490716180371354,0.983550669805093
Conventional,0.006084070796460177,0.45689655172413796,0.9834090649715248
Conventional,0.006084070796460177,0.4582228116710875,0.9833902652954818
Conventional,0.006084070796460177,0.4588859416445623,0.9833605576763343
Conventional,0.006084070796460177,0.46021220159151194,0.9833177262300232
Conventional,0.006084070796460177,0.46220159151193635,0.982863651703484
Conventional,0.00663716814159292,0.46220159151193635,0.9827548003547169
Conventional,0.00663716814159292,0.46286472148541113,0.982516134361811
Conventional,0.007743362831858407,0.46286472148541113,0.982472580521928
Conventional,0.007743362831858407,0.46419098143236076,0.982400524772794
Conventional,0.007743362831858407,0.4661803713527852,0.9823154027602288
Conventional,0.007743362831858407,0.46750663129973474,0.9822559155118974
Conventional,0.007743362831858407,0.46816976127320953,0.9821562047229436
Conventional,0.008849557522123894,0.46816976127320953,0.9820906419611358
Conventional,0.008849557522123894,0.47413793103448276,0.9817385580871678
Conventional,0.008849557522123894,0.47546419098143233,0.9816406640321592
Conventional,0.008849557522123894,0.48010610079575594,0.9815110098443188
Conventional,0.009402654867256638,0.48010610079575594,0.9814856590303124
Conventional,0.009402654867256638,0.48408488063660476,0.9807015292423592
Conventional,0.00995575221238938,0.48408488063660476,0.9806650345419674
Conventional,0.00995575221238938,0.490053050397878,0.9792830793421976
Conventional,0.00995575221238938,0.49137931034482757,0.979111466756842
Conventional,0.00995575221238938,0.503315649867374,0.977618874860864
Conventional,0.010508849557522125,0.503315649867374,0.9776156852554312
Conventional,0.010508849557522125,0.5053050397877984,0.977274476570854
Conventional,0.010508849557522125,0.506631299734748,0.9772344007576554
Conventional,0.010508849557522125,0.513262599469496,0.975256944943212
Conventional,0.010508849557522125,0.5145888594164456,0.9750823442259404
Conventional,0.010508849557522125,0.5218832891246684,0.9727616204325528
Conventional,0.010508849557522125,0.523209549071618,0.972736754673647
Conventional,0.010508849557522125,0.5344827586206896,0.9693312925063086
Conventional,0.011061946902654867,0.5344827586206896,0.9693099953048656
Conventional,0.011061946902654867,0.5464190981432361,0.9645482866731808
Conventional,0.011061946902654867,0.5477453580901857,0.9644943031841022
Conventional,0.011061946902654867,0.5537135278514589,0.9635247358353398
Conventional,0.011615044247787611,0.5537135278514589,0.9634137211837496
Conventional,0.011615044247787611,0.5543766578249337,0.9631525497753458
Conventional,0.012168141592920354,0.5543766578249337,0.963059731824838
Conventional,0.012168141592920354,0.5557029177718833,0.9624698897452936
Conventional,0.012168141592920354,0.5576923076923077,0.9624618883853396
Conventional,0.012168141592920354,0.5583554376657824,0.9620884810098078
Conventional,0.012721238938053098,0.5583554376657824,0.9620836675825072
Conventional,0.012721238938053098,0.5596816976127321,0.9619337104289214
Conventional,0.012721238938053098,0.5610079575596817,0.961440012790714
Conventional,0.012721238938053098,0.5636604774535809,0.960529728663816
Conventional,0.014380530973451327,0.5636604774535809,0.9599528720493324
Conventional,0.014380530973451327,0.5669761273209549,0.9577568192726018
Conventional,0.014380530973451327,0.5683023872679045,0.9576662710552126
Conventional,0.014380530973451327,0.5702917771883289,0.9565568612508248
Conventional,0.014380530973451327,0.5716180371352785,0.9560713122143718
Conventional,0.014380530973451327,0.5775862068965517,0.9543522829327722
Conventional,0.014933628318584071,0.5775862068965517,0.9542871168787675
Conventional,0.014933628318584071,0.5789124668435013,0.9538599054732088
Conventional,0.014933628318584071,0.580238726790451,0.9525723674612504
Conventional,0.015486725663716814,0.580238726790451,0.9524869806612654
Conventional,0.015486725663716814,0.5815649867374005,0.9521583224328544
Conventional,0.016039823008849558,0.5815649867374005,0.951618983174731
Conventional,0.016039823008849558,0.5822281167108754,0.9512728411913842
Conventional,0.016592920353982302,0.5822281167108754,0.9510248502883152
Conventional,0.016592920353982302,0.5828912466843501,0.9504560813510222
Conventional,0.016592920353982302,0.5842175066312998,0.9504036736385244
Conventional,0.016592920353982302,0.5855437665782494,0.9496996286736128
Conventional,0.016592920353982302,0.5868700265251989,0.9491589696484684
Conventional,0.016592920353982302,0.5881962864721485,0.9487956144725292
Conventional,0.017146017699115043,0.5881962864721485,0.9476337806669282
Conventional,0.017146017699115043,0.593501326259947,0.9460839376532708
Conventional,0.017699115044247787,0.593501326259947,0.9458709872211364
Conventional,0.017699115044247787,0.5981432360742706,0.9436835887388516
Conventional,0.01825221238938053,0.5981432360742706,0.9433772579622274
Conventional,0.01825221238938053,0.6014588859416445,0.9413160067976866
Conventional,0.01825221238938053,0.6027851458885941,0.941312939965364
Conventional,0.019358407079646017,0.6027851458885941,0.9398217635070272
Conventional,0.019358407079646017,0.6087533156498673,0.9380755349479734
Conventional,0.01991150442477876,0.6087533156498673,0.9377151304069123
Conventional,0.01991150442477876,0.6094164456233422,0.9375046658152668
Conventional,0.01991150442477876,0.6107427055702918,0.937425906265164
Conventional,0.01991150442477876,0.6127320954907162,0.936125944775197
Conventional,0.020464601769911505,0.6127320954907162,0.935907317743404
Conventional,0.020464601769911505,0.6187002652519894,0.9337908865382232
Conventional,0.02101769911504425,0.6187002652519894,0.9334137603924784
Conventional,0.02101769911504425,0.6220159151193634,0.9319151746971184
Conventional,0.02157079646017699,0.6220159151193634,0.931658257954013
Conventional,0.02157079646017699,0.6240053050397878,0.931077138559982
Conventional,0.022123893805309734,0.6240053050397878,0.9310217309544764
Conventional,0.022123893805309734,0.6246684350132626,0.9308190523892416
Conventional,0.02267699115044248,0.6246684350132626,0.9305796249859908
Conventional,0.02267699115044248,0.6259946949602122,0.9299164949363828
Conventional,0.02267699115044248,0.6339522546419099,0.9237888588091284
Conventional,0.023230088495575223,0.6339522546419099,0.9232335913094504
Conventional,0.023230088495575223,0.6359416445623343,0.9225690347320512
Conventional,0.023783185840707963,0.6359416445623343,0.9222864225539554
Conventional,0.023783185840707963,0.6412466843501327,0.9152394285821184
Conventional,0.024336283185840708,0.6412466843501327,0.9135106022656556
Conventional,0.024336283185840708,0.6432360742705571,0.91301419771518
Conventional,0.024336283185840708,0.6445623342175066,0.912485870261323
Conventional,0.024889380530973452,0.6445623342175066,0.912178325017144
Conventional,0.024889380530973452,0.6452254641909815,0.9121024995394168
Conventional,0.024889380530973452,0.6478779840848806,0.9119347725498592
Conventional,0.024889380530973452,0.6505305039787799,0.909800053923282
Conventional,0.025442477876106196,0.6505305039787799,0.9093775865672402
Conventional,0.025442477876106196,0.6518567639257294,0.9090651290063352
Conventional,0.025442477876106196,0.653183023872679,0.9087320979468362
Conventional,0.025442477876106196,0.6604774535809018,0.9039423176443286
Conventional,0.025442477876106196,0.6618037135278515,0.9038947210044712
Conventional,0.025442477876106196,0.666445623342175,0.899280689024516
Conventional,0.025995575221238937,0.666445623342175,0.8989250590126976
Conventional,0.025995575221238937,0.6690981432360743,0.8965574109046968
Conventional,0.025995575221238937,0.6704244031830239,0.896446173297278
Conventional,0.025995575221238937,0.6717506631299734,0.8955854085401881
Conventional,0.02654867256637168,0.6717506631299734,0.8954730127777178
Conventional,0.02654867256637168,0.6730769230769231,0.8951363773078951
Conventional,0.027101769911504425,0.6730769230769231,0.8948055312939556
Conventional,0.027101769911504425,0.6737400530503979,0.8947737618822319
Conventional,0.02765486725663717,0.6737400530503979,0.8943872825508267
Conventional,0.02765486725663717,0.6757294429708223,0.8935382279969217
Conventional,0.02765486725663717,0.6770557029177718,0.8922512013968069
Conventional,0.02765486725663717,0.6777188328912467,0.8918577866614535
Conventional,0.028761061946902654,0.6777188328912467,0.8910860881219119
Conventional,0.028761061946902654,0.6783819628647215,0.8906644648497026
Conventional,0.0293141592920354,0.6783819628647215,0.8900841436272248
Conventional,0.0293141592920354,0.6962864721485411,0.8730425829314522
Conventional,0.0293141592920354,0.6976127320954907,0.872956211826718
Conventional,0.0293141592920354,0.7015915119363395,0.8715923487841016
Conventional,0.0293141592920354,0.7035809018567639,0.8715751460744237
Conventional,0.0293141592920354,0.7049071618037135,0.8710789164583347
Conventional,0.029867256637168143,0.7049071618037135,0.8710198746820509
Conventional,0.029867256637168143,0.7095490716180372,0.8679886877617045
Conventional,0.030420353982300884,0.7095490716180372,0.8674145170641734
Conventional,0.030420353982300884,0.7122015915119363,0.8660925354101493
Conventional,0.03152654867256637,0.7122015915119363,0.8640822101583694
Conventional,0.03152654867256637,0.7161803713527851,0.8601190410168759
Conventional,0.032079646017699116,0.7161803713527851,0.8594102378679991
Conventional,0.032079646017699116,0.7201591511936339,0.8575970054523315
Conventional,0.033185840707964605,0.7201591511936339,0.8555193254846809
Conventional,0.033185840707964605,0.7208222811671088,0.8541677000086091
Conventional,0.034292035398230086,0.7208222811671088,0.853664324595716
Conventional,0.034292035398230086,0.7214854111405835,0.8536540851562862
Conventional,0.034292035398230086,0.7228116710875332,0.8534897701619316
Conventional,0.034292035398230086,0.7307692307692307,0.8433224798895734
Conventional,0.034292035398230086,0.7320954907161804,0.8422379627211505
Conventional,0.034292035398230086,0.7327586206896551,0.8405607881713801
Conventional,0.03484513274336283,0.7327586206896551,0.8397909954173751
Conventional,0.03484513274336283,0.7340848806366048,0.8386656891738448
Conventional,0.035398230088495575,0.7340848806366048,0.8378136864046711
Conventional,0.035398230088495575,0.7400530503978779,0.8281898886395302
Conventional,0.03595132743362832,0.7400530503978779,0.8272044825310552
Conventional,0.03595132743362832,0.7413793103448276,0.8268269938476851
Conventional,0.03705752212389381,0.7413793103448276,0.8236884787893787
Conventional,0.03705752212389381,0.743368700265252,0.8177706172052535
Conventional,0.03816371681415929,0.743368700265252,0.8161699903434853
Conventional,0.03816371681415929,0.7446949602122016,0.8150644692195282
Conventional,0.03871681415929203,0.7446949602122016,0.8142050307628886
Conventional,0.03871681415929203,0.7493368700265252,0.8069609738220452
Conventional,0.03982300884955752,0.7493368700265252,0.805984995659499
Conventional,0.03982300884955752,0.7506631299734748,0.8035973875855359
Conventional,0.040376106194690266,0.7506631299734748,0.8035603473711647
Conventional,0.040376106194690266,0.7513262599469496,0.8025980652765086
Conventional,0.04092920353982301,0.7513262599469496,0.8010915181638676
Conventional,0.04092920353982301,0.7526525198938993,0.8003669847335357
Conventional,0.04092920353982301,0.763262599469496,0.7877333042426469
Conventional,0.041482300884955754,0.763262599469496,0.7870838260695378
Conventional,0.041482300884955754,0.7672413793103449,0.7794984570286189
Conventional,0.0420353982300885,0.7672413793103449,0.7789412730539736
Conventional,0.0420353982300885,0.7685676392572944,0.7780971402487631
Conventional,0.042588495575221236,0.7685676392572944,0.7779568123497129
Conventional,0.042588495575221236,0.773209549071618,0.7717870625277699
Conventional,0.04424778761061947,0.773209549071618,0.7665459458644961
Conventional,0.04424778761061947,0.7738726790450928,0.7648690273104055
Conventional,0.04480088495575221,0.7738726790450928,0.7645247292991464
Conventional,0.04480088495575221,0.7745358090185677,0.7641965421726148
Conventional,0.04480088495575221,0.7758620689655172,0.7620388057719871
Conventional,0.04480088495575221,0.7785145888594165,0.7586690976409812
Conventional,0.04535398230088496,0.7785145888594165,0.7568441551010733
Conventional,0.04535398230088496,0.7824933687002652,0.7518359750581916
Conventional,0.0459070796460177,0.7824933687002652,0.7506931504187492
Conventional,0.0459070796460177,0.7838196286472149,0.7487096433458822
Conventional,0.046460176991150445,0.7838196286472149,0.7486908290315156
Conventional,0.046460176991150445,0.7851458885941645,0.7469489161615086
Conventional,0.04701327433628318,0.7851458885941645,0.7463511367868542
Conventional,0.04701327433628318,0.7891246684350133,0.7364667501320117
Conventional,0.04756637168141593,0.7891246684350133,0.7356846380197869
Conventional,0.04756637168141593,0.7904509283819628,0.7315975813942289
Conventional,0.04811946902654867,0.7904509283819628,0.7284284645452876
Conventional,0.04811946902654867,0.7937665782493368,0.7230752118287876
Conventional,0.048672566371681415,0.7937665782493368,0.7213415641489312
Conventional,0.048672566371681415,0.7944297082228117,0.7183614735154622
Conventional,0.05033185840707965,0.7944297082228117,0.7150794291034518
Conventional,0.05033185840707965,0.7950928381962865,0.71502810213898
Conventional,0.05088495575221239,0.7950928381962865,0.7140496566825858
Conventional,0.05088495575221239,0.7984084880636605,0.7098738761952227
Conventional,0.05143805309734513,0.7984084880636605,0.7071176345509017
Conventional,0.05143805309734513,0.7990716180371353,0.7067772408799924
Conventional,0.05143805309734513,0.8003978779840849,0.7060522947761216
Conventional,0.05143805309734513,0.803050397877984,0.7017189964063629
Conventional,0.051991150442477874,0.803050397877984,0.7013759825045813
Conventional,0.051991150442477874,0.8037135278514589,0.7005407994587257
Conventional,0.051991150442477874,0.8050397877984085,0.6994145705825308
Conventional,0.051991150442477874,0.8063660477453581,0.6977529957684018
Conventional,0.05254424778761062,0.8063660477453581,0.6972185516805433
Conventional,0.05254424778761062,0.8070291777188329,0.6963697624980445
Conventional,0.05309734513274336,0.8070291777188329,0.6963596763868986
Conventional,0.05309734513274336,0.8103448275862069,0.6914469343213258
Conventional,0.053650442477876106,0.8103448275862069,0.6875965014621741
Conventional,0.053650442477876106,0.8156498673740054,0.6788495857358816
Conventional,0.05420353982300885,0.8156498673740054,0.6774480345398718
Conventional,0.05420353982300885,0.8163129973474801,0.6765710912919769
Conventional,0.054756637168141595,0.8163129973474801,0.6761278608477711
Conventional,0.054756637168141595,0.8169761273209549,0.6758051397208239
Conventional,0.05530973451327434,0.8169761273209549,0.67487764978984
Conventional,0.05530973451327434,0.8176392572944297,0.6747841585743319
Conventional,0.055862831858407076,0.8176392572944297,0.6746023076095274
Conventional,0.055862831858407076,0.8183023872679045,0.6742975361707452
Conventional,0.05641592920353982,0.8183023872679045,0.6721434053028603
Conventional,0.05641592920353982,0.8189655172413793,0.6717009568036225
Conventional,0.056969026548672565,0.8189655172413793,0.6714685082266485
Conventional,0.056969026548672565,0.8196286472148541,0.6700951271796053
Conventional,0.05752212389380531,0.8196286472148541,0.6677083616489026
Conventional,0.05752212389380531,0.8202917771883289,0.6669334989739195
Conventional,0.05807522123893805,0.8202917771883289,0.6667321499773818
Conventional,0.05807522123893805,0.8216180371352785,0.6657794729345512
Conventional,0.0586283185840708,0.8216180371352785,0.6656727371182589
Conventional,0.0586283185840708,0.8236074270557029,0.6643396067416949
Conventional,0.0586283185840708,0.8249336870026526,0.6628152682159277
Conventional,0.0586283185840708,0.8255968169761273,0.6609374968235192
Conventional,0.05918141592920354,0.8255968169761273,0.6604159676182361
Conventional,0.05918141592920354,0.8275862068965517,0.6574714198310481
Conventional,0.05918141592920354,0.8289124668435013,0.656392238396588
Conventional,0.059734513274336286,0.8289124668435013,0.6553579738208194
Conventional,0.059734513274336286,0.8322281167108754,0.6502632864431782
Conventional,0.06028761061946902,0.8322281167108754,0.6489203435372306
Conventional,0.06028761061946902,0.833554376657825,0.6481575529150835
Conventional,0.06084070796460177,0.833554376657825,0.6472281976324555
Conventional,0.06084070796460177,0.8342175066312998,0.6445823620570386
Conventional,0.06139380530973451,0.8342175066312998,0.6438456125872087
Conventional,0.06139380530973451,0.8348806366047745,0.6435990857904713
Conventional,0.061946902654867256,0.8348806366047745,0.6421153276746778
Conventional,0.061946902654867256,0.8368700265251989,0.6363105687210453
Conventional,0.0625,0.8368700265251989,0.6362273622381631
Conventional,0.0625,0.8415119363395226,0.6302005190877923
Conventional,0.06305309734513274,0.8415119363395226,0.6294918193843156
Conventional,0.06305309734513274,0.8428381962864722,0.6260545454449978
Conventional,0.06360619469026549,0.8428381962864722,0.6259460101573971
Conventional,0.06360619469026549,0.8441644562334217,0.6231029063823603
Conventional,0.06360619469026549,0.8454907161803713,0.6218255833769764
Conventional,0.06360619469026549,0.8461538461538461,0.6205014982466741
Conventional,0.06360619469026549,0.8474801061007957,0.6192821681319381
Conventional,0.06360619469026549,0.8481432360742706,0.6189326632818009
Conventional,0.06415929203539823,0.8481432360742706,0.6182060145982183
Conventional,0.06415929203539823,0.8488063660477454,0.6177080232893652
Conventional,0.06471238938053098,0.8488063660477454,0.6163245069196059
Conventional,0.06471238938053098,0.850132625994695,0.6137078174992968
Conventional,0.06581858407079647,0.850132625994695,0.609459818052891
Conventional,0.06581858407079647,0.8507957559681698,0.6084169387001561
Conventional,0.06637168141592921,0.8507957559681698,0.6082785613911557
Conventional,0.06637168141592921,0.8561007957559682,0.5992571131384518
Conventional,0.06692477876106195,0.8561007957559682,0.5944861938117354
Conventional,0.06692477876106195,0.8580901856763926,0.5922844565084956
Conventional,0.06747787610619468,0.8580901856763926,0.5909393197479614
Conventional,0.06747787610619468,0.8594164456233422,0.5895453102401861
Conventional,0.06913716814159292,0.8594164456233422,0.5839970957424442
Conventional,0.06913716814159292,0.860079575596817,0.5807282035249857
Conventional,0.0702433628318584,0.860079575596817,0.5751107021192712
Conventional,0.0702433628318584,0.8620689655172413,0.5659769595793632
Conventional,0.0713495575221239,0.8620689655172413,0.5624769423630762
Conventional,0.0713495575221239,0.8627320954907162,0.5609575267019634
Conventional,0.0713495575221239,0.8653846153846154,0.5578238978805061
Conventional,0.07190265486725664,0.8653846153846154,0.5574786741038412
Conventional,0.07190265486725664,0.870026525198939,0.5438029397650566
Conventional,0.07245575221238938,0.870026525198939,0.5423600580373586
Conventional,0.07245575221238938,0.8706896551724138,0.5411322723215845
Conventional,0.07411504424778761,0.8706896551724138,0.5381289560176958
Conventional,0.07411504424778761,0.8720159151193634,0.5375259875468429
Conventional,0.07466814159292036,0.8720159151193634,0.5313586484487666
Conventional,0.07466814159292036,0.8740053050397878,0.5273689376217386
Conventional,0.07632743362831858,0.8740053050397878,0.525194071366207
Conventional,0.07632743362831858,0.8753315649867374,0.524401531435897
Conventional,0.07688053097345132,0.8753315649867374,0.5225405830858478
Conventional,0.07688053097345132,0.876657824933687,0.5217776822024628
Conventional,0.07743362831858407,0.876657824933687,0.5207077091623504
Conventional,0.07743362831858407,0.879973474801061,0.5173131972462065
Conventional,0.07798672566371681,0.879973474801061,0.5166805982617356
Conventional,0.07798672566371681,0.8806366047745358,0.5112110779862954
Conventional,0.07853982300884955,0.8806366047745358,0.5094139001612182
Conventional,0.07853982300884955,0.8826259946949602,0.5000581834801596
Conventional,0.08130530973451328,0.8826259946949602,0.492452614868792
Conventional,0.08130530973451328,0.8839522546419099,0.4889623891387115
Conventional,0.08351769911504425,0.8839522546419099,0.4856621933262162
Conventional,0.08351769911504425,0.8846153846153846,0.484666292510397
Conventional,0.084070796460177,0.8846153846153846,0.483669575605799
Conventional,0.084070796460177,0.8852785145888594,0.4790111838116432
Conventional,0.08462389380530974,0.8852785145888594,0.4775825336512427
Conventional,0.08462389380530974,0.8859416445623343,0.4748716587164487
Conventional,0.08517699115044247,0.8859416445623343,0.4681096577356499
Conventional,0.08517699115044247,0.886604774535809,0.467789746281343
Conventional,0.08573008849557522,0.886604774535809,0.4652584983578506
Conventional,0.08573008849557522,0.8872679045092838,0.4648628664128887
Conventional,0.08628318584070796,0.8872679045092838,0.4647170020981212
Conventional,0.08628318584070796,0.8879310344827587,0.4609517726767321
Conventional,0.08904867256637168,0.8879310344827587,0.4577764060285258
Conventional,0.08904867256637168,0.8892572944297082,0.4497253917422932
Conventional,0.08904867256637168,0.8905835543766578,0.4494864648077378
Conventional,0.08960176991150443,0.8905835543766578,0.4441543379586201
Conventional,0.08960176991150443,0.8912466843501327,0.4422859389742964
Conventional,0.09015486725663717,0.8912466843501327,0.4422340369293547
Conventional,0.09015486725663717,0.8919098143236074,0.4413959959884541
Conventional,0.09126106194690266,0.8919098143236074,0.4398377137669532
Conventional,0.09126106194690266,0.8925729442970822,0.4393053909290788
Conventional,0.0918141592920354,0.8925729442970822,0.4389475515923456
Conventional,0.0918141592920354,0.8985411140583555,0.4290728690898612
Conventional,0.09402654867256637,0.8985411140583555,0.4267522007234979
Conventional,0.09402654867256637,0.9005305039787799,0.4264346192264778
Conventional,0.09513274336283185,0.9005305039787799,0.4254174403203705
Conventional,0.09513274336283185,0.9045092838196287,0.4225377429695548
Conventional,0.09679203539823009,0.9045092838196287,0.4216291862534847
Conventional,0.09679203539823009,0.9058355437665783,0.4170853037825189
Conventional,0.09734513274336283,0.9058355437665783,0.4140579405651159
Conventional,0.09734513274336283,0.9084880636604774,0.4113587306607713
Conventional,0.09900442477876106,0.9084880636604774,0.4053396397948265
Conventional,0.09900442477876106,0.9091511936339522,0.4052601396137495
Conventional,0.1006637168141593,0.9091511936339522,0.4043997777191958
Conventional,0.1006637168141593,0.9098143236074271,0.4039401665310499
Conventional,0.10176991150442478,0.9098143236074271,0.4025720157797767
Conventional,0.10176991150442478,0.9111405835543767,0.399515410431594
Conventional,0.10232300884955753,0.9111405835543767,0.3992209612944427
Conventional,0.10232300884955753,0.9124668435013262,0.3963668129473908
Conventional,0.103429203539823,0.9124668435013262,0.3959036221218213
Conventional,0.103429203539823,0.9137931034482759,0.3953316493308251
Conventional,0.10453539823008849,0.9137931034482759,0.3919562445624317
Conventional,0.10453539823008849,0.9144562334217506,0.3918112909751798
Conventional,0.10508849557522124,0.9144562334217506,0.3916724691684649
Conventional,0.10508849557522124,0.9151193633952255,0.3881547972234085
Conventional,0.10674778761061947,0.9151193633952255,0.3830756793133295
Conventional,0.10674778761061947,0.9171087533156499,0.3718696726626989
Conventional,0.10730088495575221,0.9171087533156499,0.3712843563790013
Conventional,0.10730088495575221,0.9184350132625995,0.3683119581888051
Conventional,0.10896017699115045,0.9184350132625995,0.360738347793346
Conventional,0.10896017699115045,0.919761273209549,0.3598156658146372
Conventional,0.11172566371681415,0.919761273209549,0.3546107319135861
Conventional,0.11172566371681415,0.9204244031830239,0.3530748620258614
Conventional,0.1122787610619469,0.9204244031830239,0.3512606141713349
Conventional,0.1122787610619469,0.9210875331564987,0.3506168379731407
Conventional,0.11393805309734513,0.9210875331564987,0.3465172544034023
Conventional,0.11393805309734513,0.9217506631299734,0.3463642426381207
Conventional,0.11504424778761062,0.9217506631299734,0.3399629581875273
Conventional,0.11504424778761062,0.9224137931034483,0.3396116445819025
Conventional,0.1161504424778761,0.9224137931034483,0.3375986856325901
Conventional,0.1161504424778761,0.9244031830238727,0.3347096920704412
Conventional,0.11670353982300885,0.9244031830238727,0.3342192076910638
Conventional,0.11670353982300885,0.9263925729442971,0.3303095459892984
Conventional,0.1172566371681416,0.9263925729442971,0.3285646821367977
Conventional,0.1172566371681416,0.9270557029177718,0.3285322696045309
Conventional,0.11891592920353983,0.9270557029177718,0.3226169336313341
Conventional,0.11891592920353983,0.9277188328912467,0.3219613448405704
Conventional,0.12002212389380532,0.9277188328912467,0.3215251891773794
Conventional,0.12002212389380532,0.9290450928381963,0.3198417856298737
Conventional,0.125,0.9290450928381963,0.3081614562025305
Conventional,0.125,0.9303713527851459,0.3068979918520135
Conventional,0.125,0.9310344827586207,0.3030426007208848
Conventional,0.12665929203539822,0.9310344827586207,0.3024627021656142
Conventional,0.12665929203539822,0.9336870026525199,0.3011100209062939
Conventional,0.1288716814159292,0.9336870026525199,0.2987207105278638
Conventional,0.1288716814159292,0.9343501326259946,0.2980871609852655
Conventional,0.13440265486725664,0.9343501326259946,0.2839646176778192
Conventional,0.13440265486725664,0.9350132625994695,0.2838070377407743
Conventional,0.1377212389380531,0.9350132625994695,0.2796611570363514
Conventional,0.1377212389380531,0.9356763925729443,0.2795847758174197
Conventional,0.13938053097345132,0.9356763925729443,0.2770336363259384
Conventional,0.13938053097345132,0.9370026525198939,0.274802166074396
Conventional,0.13938053097345132,0.9376657824933687,0.2746694332957227
Conventional,0.1415929203539823,0.9376657824933687,0.273685528039374
Conventional,0.1415929203539823,0.9383289124668435,0.2736189284242684
Conventional,0.14325221238938052,0.9383289124668435,0.2722951533698238
Conventional,0.14325221238938052,0.9389920424403183,0.2722202049213573
Conventional,0.14380530973451328,0.9389920424403183,0.2719529882267323
Conventional,0.14380530973451328,0.9403183023872679,0.2702206116234592
Conventional,0.14380530973451328,0.9409814323607427,0.2699927545713056
Conventional,0.14491150442477876,0.9409814323607427,0.2688027047480507
Conventional,0.14491150442477876,0.9416445623342176,0.268144449556724
Conventional,0.14601769911504425,0.9416445623342176,0.2659316721506204
Conventional,0.14601769911504425,0.9429708222811671,0.2651130377690777
Conventional,0.14823008849557523,0.9429708222811671,0.2609857554792221
Conventional,0.14823008849557523,0.9442970822281167,0.2579530071884542
Conventional,0.15265486725663716,0.9442970822281167,0.2544985377076925
Conventional,0.15265486725663716,0.9449602122015915,0.2539520517007287
Conventional,0.15265486725663716,0.9462864721485411,0.2537243494894905
Conventional,0.15376106194690264,0.9462864721485411,0.25221063355222
Conventional,0.15376106194690264,0.9476127320954907,0.2511167721676967
Conventional,0.1543141592920354,0.9476127320954907,0.2508918229687648
Conventional,0.1543141592920354,0.9482758620689655,0.2507425345987936
Conventional,0.15597345132743362,0.9482758620689655,0.2489837456201255
Conventional,0.15597345132743362,0.9489389920424404,0.2482024667573301
Conventional,0.1592920353982301,0.9489389920424404,0.2434692190326706
Conventional,0.1592920353982301,0.9502652519893899,0.2404226316422607
Conventional,0.16039823008849557,0.9502652519893899,0.2395115268933708
Conventional,0.16039823008849557,0.9515915119363395,0.2383498073187077
Conventional,0.1609513274336283,0.9515915119363395,0.2383362484686912
Conventional,0.1609513274336283,0.9522546419098143,0.2377125620200047
Conventional,0.16150442477876106,0.9522546419098143,0.2373385447625809
Conventional,0.16150442477876106,0.9529177718832891,0.2360426907660041
Conventional,0.1620575221238938,0.9529177718832891,0.2354621952124449
Conventional,0.1620575221238938,0.9535809018567639,0.2340025042168616
Conventional,0.16592920353982302,0.9535809018567639,0.2227642514054041
Conventional,0.16592920353982302,0.9542440318302388,0.2219476081039181
Conventional,0.1698008849557522,0.9542440318302388,0.2187353154380249
Conventional,0.1698008849557522,0.9549071618037135,0.2180576341427212
Conventional,0.1709070796460177,0.9549071618037135,0.2168467337485046
Conventional,0.1709070796460177,0.9562334217506632,0.2153620605236988
Conventional,0.17256637168141592,0.9562334217506632,0.212828192441574
Conventional,0.17256637168141592,0.9575596816976127,0.212817158903618
Conventional,0.17754424778761063,0.9575596816976127,0.2075871967800975
Conventional,0.17754424778761063,0.9582228116710876,0.2073739675815542
Conventional,0.18030973451327434,0.9582228116710876,0.2050114699678286
