feature_set,model,curve,x,y,threshold
conventional_reduced,stacked_l2_logistic,roc,0.05918141592920354,0.30702917771883287,0.8122163775000669
conventional_reduced,stacked_l2_logistic,roc,0.05918141592920354,0.3090185676392573,0.8108319519303097
conventional_reduced,stacked_l2_logistic,roc,0.059734513274336286,0.3090185676392573,0.8105070892652021
conventional_reduced,stacked_l2_logistic,roc,0.059734513274336286,0.3096816976127321,0.8101015211692618
conventional_reduced,stacked_l2_logistic,roc,0.06028761061946902,0.3096816976127321,0.8090528825515282
conventional_reduced,stacked_l2_logistic,roc,0.06028761061946902,0.3110079575596817,0.8090045180990957
conventional_reduced,stacked_l2_logistic,roc,0.06084070796460177,0.3110079575596817,0.8089016170901182
conventional_reduced,stacked_l2_logistic,roc,0.06084070796460177,0.3116710875331565,0.8088759165390713
conventional_reduced,stacked_l2_logistic,roc,0.06139380530973451,0.3116710875331565,0.8085842539142004
conventional_reduced,stacked_l2_logistic,roc,0.06139380530973451,0.3149867374005305,0.8050416678446201
conventional_reduced,stacked_l2_logistic,roc,0.06139380530973451,0.3163129973474801,0.8050122332853579
conventional_reduced,stacked_l2_logistic,roc,0.06139380530973451,0.3176392572944297,0.804533593075601
conventional_reduced,stacked_l2_logistic,roc,0.0625,0.3176392572944297,0.8040554868499481
conventional_reduced,stacked_l2_logistic,roc,0.0625,0.3196286472148541,0.8035214333625386
conventional_reduced,stacked_l2_logistic,roc,0.06305309734513274,0.3196286472148541,0.8031446590178549
conventional_reduced,stacked_l2_logistic,roc,0.06305309734513274,0.32161803713527853,0.8019574936218872
conventional_reduced,stacked_l2_logistic,roc,0.06360619469026549,0.32161803713527853,0.8015447382721127
conventional_reduced,stacked_l2_logistic,roc,0.06360619469026549,0.3222811671087533,0.8008870281674276
conventional_reduced,stacked_l2_logistic,roc,0.06415929203539823,0.3222811671087533,0.8007976214697349
conventional_reduced,stacked_l2_logistic,roc,0.06415929203539823,0.32360742705570295,0.7996371939317879
conventional_reduced,stacked_l2_logistic,roc,0.06415929203539823,0.3249336870026525,0.7994465288439508
conventional_reduced,stacked_l2_logistic,roc,0.06415929203539823,0.32625994694960214,0.7988677096319892
conventional_reduced,stacked_l2_logistic,roc,0.06415929203539823,0.3275862068965517,0.7983169586175022
conventional_reduced,stacked_l2_logistic,roc,0.06415929203539823,0.33090185676392575,0.7966610915418106
conventional_reduced,stacked_l2_logistic,roc,0.06471238938053098,0.33090185676392575,0.7965836537979024
conventional_reduced,stacked_l2_logistic,roc,0.06471238938053098,0.3328912466843501,0.7956260794898411
conventional_reduced,stacked_l2_logistic,roc,0.06526548672566372,0.3328912466843501,0.7955577004045031
conventional_reduced,stacked_l2_logistic,roc,0.06526548672566372,0.3348806366047745,0.7943142731427456
conventional_reduced,stacked_l2_logistic,roc,0.06581858407079647,0.3348806366047745,0.7942534996821604
conventional_reduced,stacked_l2_logistic,roc,0.06581858407079647,0.33620689655172414,0.7937433312403863
conventional_reduced,stacked_l2_logistic,roc,0.06637168141592921,0.33620689655172414,0.793419659109697
conventional_reduced,stacked_l2_logistic,roc,0.06637168141592921,0.33885941644562334,0.7918184289479309
conventional_reduced,stacked_l2_logistic,roc,0.06803097345132743,0.33885941644562334,0.7916455158053214
conventional_reduced,stacked_l2_logistic,roc,0.06803097345132743,0.34350132625994695,0.787907831093637
conventional_reduced,stacked_l2_logistic,roc,0.06913716814159292,0.34350132625994695,0.78759238430805
conventional_reduced,stacked_l2_logistic,roc,0.06913716814159292,0.34416445623342173,0.78749863387362
conventional_reduced,stacked_l2_logistic,roc,0.06969026548672566,0.34416445623342173,0.7874676515324953
conventional_reduced,stacked_l2_logistic,roc,0.06969026548672566,0.3448275862068966,0.7873405584245967
conventional_reduced,stacked_l2_logistic,roc,0.0702433628318584,0.3448275862068966,0.7868599394834956
conventional_reduced,stacked_l2_logistic,roc,0.0702433628318584,0.3494694960212202,0.7847562070911872
conventional_reduced,stacked_l2_logistic,roc,0.07079646017699115,0.3494694960212202,0.7844629342494595
conventional_reduced,stacked_l2_logistic,roc,0.07079646017699115,0.35013262599469497,0.7839967512756089
conventional_reduced,stacked_l2_logistic,roc,0.0713495575221239,0.35013262599469497,0.7835189230415225
conventional_reduced,stacked_l2_logistic,roc,0.0713495575221239,0.35079575596816975,0.7834861624855312
conventional_reduced,stacked_l2_logistic,roc,0.07190265486725664,0.35079575596816975,0.7834333189231184
conventional_reduced,stacked_l2_logistic,roc,0.07190265486725664,0.3521220159151194,0.7822899999570171
conventional_reduced,stacked_l2_logistic,roc,0.07300884955752213,0.3521220159151194,0.7815201410338674
conventional_reduced,stacked_l2_logistic,roc,0.07300884955752213,0.3541114058355438,0.7794314290098954
conventional_reduced,stacked_l2_logistic,roc,0.07356194690265487,0.3541114058355438,0.7793139238578407
conventional_reduced,stacked_l2_logistic,roc,0.07356194690265487,0.35543766578249336,0.7786523074587337
conventional_reduced,stacked_l2_logistic,roc,0.07411504424778761,0.35543766578249336,0.7778964908954392
conventional_reduced,stacked_l2_logistic,roc,0.07411504424778761,0.35610079575596815,0.7778686423792959
conventional_reduced,stacked_l2_logistic,roc,0.07466814159292036,0.35610079575596815,0.777745910602829
conventional_reduced,stacked_l2_logistic,roc,0.07466814159292036,0.36074270557029176,0.7762825508756047
conventional_reduced,stacked_l2_logistic,roc,0.0752212389380531,0.36074270557029176,0.7758872148460451
conventional_reduced,stacked_l2_logistic,roc,0.0752212389380531,0.3620689655172414,0.775075769502712
conventional_reduced,stacked_l2_logistic,roc,0.0752212389380531,0.3660477453580902,0.7735284213122915
conventional_reduced,stacked_l2_logistic,roc,0.07577433628318585,0.3660477453580902,0.7734225032777644
conventional_reduced,stacked_l2_logistic,roc,0.07577433628318585,0.3673740053050398,0.7726527801939511
conventional_reduced,stacked_l2_logistic,roc,0.07688053097345132,0.3673740053050398,0.7721679808452032
conventional_reduced,stacked_l2_logistic,roc,0.07688053097345132,0.3680371352785146,0.7719007972680012
conventional_reduced,stacked_l2_logistic,roc,0.07743362831858407,0.3680371352785146,0.7717890819402841
conventional_reduced,stacked_l2_logistic,roc,0.07743362831858407,0.3693633952254642,0.7710237822557329
