segment_id,fused_probability,fused_transfer_confidence,reliability_weighted_probability,final_reliability_aware_score,field_verification_priority,reliable_high_mask,reliable_very_high_mask,uncertain_high_mask,fused_aoa_mask,model_disagreement_std
458,0.14449516,0.3018629,0.043617725,0.026091304,0.24151401,0.0,0.0,1.0,1.0,0.18941921
458,0.2686785,0.4652936,0.12501438,0.07534208,0.28273052,0.0,0.0,1.0,1.0,0.1873044
458,0.5781035,0.48558974,0.28072113,0.08166567,0.5455625,0.0,1.0,1.0,1.0,0.3342664
458,0.23764409,0.43880725,0.10427995,0.058028277,0.28860092,0.0,0.0,1.0,1.0,0.2090838
458,0.21740973,0.3294345,0.07162227,0.04261421,0.28754255,0.0,0.0,1.0,1.0,0.19092569
459,0.45202667,0.22389072,0.101204574,0.027262751,0.6065382,0.0,0.0,1.0,1.0,0.34441635
459,0.18882792,0.26774728,0.05055816,0.029695159,0.28269848,0.0,0.0,1.0,1.0,0.19452673
459,0.28806186,0.29388362,0.08465666,0.051523298,0.34039003,0.0,0.0,1.0,1.0,0.18450074
459,0.11126322,0.12476653,0.013881926,0.0077730124,0.097381294,0.0,0.0,0.0,1.0,0.2074474
459,0.12377991,0.18256897,0.022598369,0.012988465,0.10118154,0.0,0.0,0.0,1.0,0.20046367
459,0.17501041,0.21662885,0.037912305,0.022576468,0.27867597,0.0,0.0,1.0,1.0,0.19068699
459,0.31867266,0.17718703,0.05646466,0.032984477,0.4077515,0.0,0.0,1.0,1.0,0.1960282
459,0.19023512,0.38721055,0.073661044,0.0440583,0.25723135,0.0,0.0,1.0,1.0,0.18944705
459,0.20524108,0.4437881,0.09108356,0.049018566,0.27579755,0.0,0.0,1.0,1.0,0.2177081
459,0.24157485,0.36496097,0.088165395,0.04349103,0.33075827,0.0,0.0,1.0,1.0,0.2388658
459,0.49327263,0.34027588,0.16784878,0.04013513,0.59173363,0.0,0.0,1.0,1.0,0.35868472
460,0.49327263,0.34027588,0.16784878,0.04013513,0.59173363,0.0,0.0,1.0,1.0,0.35868472
460,0.21041544,0.3572774,0.07517668,0.040497504,0.29669452,0.0,0.0,1.0,1.0,0.21745996
460,0.22513478,0.39530164,0.08899614,0.05430826,0.27255756,0.0,0.0,1.0,1.0,0.18373859
460,0.21723795,0.4274962,0.092868395,0.051066164,0.2819127,0.0,0.0,1.0,1.0,0.21219015
460,0.170214,0.30400687,0.051746227,0.031841204,0.25310093,0.0,0.0,1.0,1.0,0.18133338
460,0.18428658,0.3148315,0.05801922,0.031097453,0.28867248,0.0,0.0,1.0,1.0,0.21873859
460,0.19589785,0.412184,0.08074596,0.047658823,0.2585708,0.0,0.0,1.0,1.0,0.19316663
460,0.21969289,0.39788967,0.08741353,0.04238748,0.3125617,0.0,0.0,1.0,1.0,0.24281691
460,0.20684274,0.36284155,0.07505114,0.036428887,0.31190592,0.0,0.0,1.0,1.0,0.24259064
460,0.19154784,0.40571833,0.07771447,0.03608594,0.30131435,0.0,0.0,1.0,1.0,0.25251254
461,0.16226313,0.30121267,0.048875708,0.023542384,0.2947999,0.0,0.0,1.0,1.0,0.24433906
461,0.44267777,0.31510055,0.13948801,0.033128347,0.5700649,0.0,0.0,1.0,1.0,0.35944614
461,0.24780612,0.3149572,0.07804832,0.036043376,0.35812482,0.0,0.0,1.0,1.0,0.25370592
461,0.14224114,0.2501887,0.035587125,0.014941797,0.30970117,0.0,0.0,1.0,1.0,0.27347815
461,0.24308988,0.36213577,0.088031545,0.038606364,0.3515653,0.0,0.0,1.0,1.0,0.26466936
461,0.18615334,0.1986252,0.036974747,0.015751176,0.35007924,0.0,0.0,1.0,1.0,0.27058703
461,0.16649084,0.18395752,0.030627241,0.010987096,0.36030596,0.0,0.0,1.0,1.0,0.30229473
461,0.32486483,0.19740206,0.06412899,0.014284744,0.53277326,0.0,0.0,1.0,1.0,0.36639908
461,0.12729521,0.04014957,0.0051108478,0.0018724849,0.34395325,0.0,0.0,1.0,1.0,0.29869387
461,0.14735407,0.1122486,0.016540287,0.0044294205,0.38708523,0.0,0.0,1.0,1.0,0.34516433
462,0.15171272,0.17337829,0.026303692,0.01201677,0.31551248,0.0,0.0,1.0,1.0,0.25604463
462,0.16362543,0.19371474,0.03169666,0.011716744,0.35255045,0.0,0.0,1.0,1.0,0.29714873
462,0.17959158,0.0758912,0.01362942,0.0029164536,0.44106838,0.0,0.0,1.0,1.0,0.37053233
462,0.15000881,0.1416136,0.02124329,0.007759139,0.35092756,0.0,0.0,1.0,1.0,0.2992234
462,0.12762325,0.095620096,0.012203347,0.0049724067,0.322808,0.0,0.0,1.0,1.0,0.27932483
462,0.1500857,0.16824418,0.025251046,0.009623821,0.34144068,0.0,0.0,1.0,1.0,0.29174018
462,0.21981135,0.36209178,0.079591885,0.04045047,0.31234124,0.0,0.0,1.0,1.0,0.23182566
462,0.2313707,0.3905117,0.09035297,0.04551972,0.31468815,0.0,0.0,1.0,1.0,0.23391148
462,0.22611101,0.4035566,0.09124859,0.040681195,0.32882255,0.0,0.0,1.0,1.0,0.26123908
462,0.22255011,0.35984814,0.08008424,0.039557155,0.31958535,0.0,0.0,1.0,1.0,0.23855695
463,0.37291798,0.32098413,0.11970075,0.027246008,0.523551,0.0,0.0,1.0,1.0,0.3641045
463,0.19541025,0.28891933,0.0564578,0.028387597,0.3129686,0.0,0.0,1.0,1.0,0.23437719
463,0.37054852,0.2739209,0.10150098,0.023296997,0.5387138,0.0,0.0,1.0,1.0,0.36320546
463,0.10327651,0.0,0.0,0.0,0.10327651,0.0,0.0,0.0,0.0,0.29258132
463,0.1277957,0.03246665,0.004149098,0.0015147462,0.34586912,0.0,0.0,1.0,1.0,0.2993049
463,0.11095896,0.0,0.0,0.0,0.11095896,0.0,0.0,0.0,0.0,0.27024767
463,0.119803146,0.0,0.0,0.0,0.119803146,0.0,0.0,0.0,0.0,0.26745683
463,0.11344112,0.0,0.0,0.0,0.11344112,0.0,0.0,0.0,0.0,0.35213062
463,0.19057453,0.0,0.0,0.0,0.48910052,0.0,0.0,1.0,0.0,0.40207574
463,0.20267586,0.007188201,0.0014568749,0.00023374417,0.49506423,0.0,0.0,1.0,1.0,0.39577135
464,0.13216268,0.07274932,0.009614744,0.0024517751,0.38329735,0.0,0.0,1.0,1.0,0.3511956
464,0.10857986,0.0,0.0,0.0,0.10857986,0.0,0.0,0.0,0.0,0.3440895
464,0.10437094,0.0,0.0,0.0,0.10437094,0.0,0.0,0.0,0.0,0.2712822
464,0.11674667,0.0,0.0,0.0,0.11674667,0.0,0.0,0.0,0.0,0.34052062
464,0.11343873,0.0,0.0,0.0,0.11343873,0.0,0.0,0.0,0.0,0.28090084
464,0.12181716,0.0,0.0,0.0,0.12181716,0.0,0.0,0.0,0.0,0.2916827
464,0.14745885,0.11190295,0.01650108,0.0046415976,0.38250607,0.0,0.0,1.0,1.0,0.3388029
464,0.462333,0.19273627,0.08910833,0.0212278,0.639846,0.0,0.0,1.0,1.0,0.35910437
464,0.112717435,0.0,0.0,0.0,0.112717435,0.0,0.0,0.0,0.0,0.2855111
464,0.108464666,0.0,0.0,0.0,0.108464666,0.0,0.0,0.0,0.0,0.26592028
465,0.11105721,0.0,0.0,0.0,0.11105721,0.0,0.0,0.0,0.0,0.28061953
465,0.27692252,0.03209442,0.008887667,0.0047429632,0.43125498,0.0,0.0,1.0,1.0,0.21983632
465,0.12716113,0.0,0.0,0.0,0.33642077,0.0,0.0,1.0,0.0,0.28184557
465,0.7928935,0.013360918,0.010593785,0.0050109127,0.966748,0.0,0.0,1.0,1.0,0.24842785
465,0.48097587,0.0,0.0,0.0,0.6594942,0.0,0.0,1.0,0.0,0.24044104
465,0.15597066,0.16239876,0.02532944,0.011912949,0.31602913,0.0,0.0,1.0,1.0,0.24969342
465,0.31141472,0.2006895,0.062497664,0.0270316,0.44753444,0.0,0.0,1.0,1.0,0.2675118
465,0.12463152,0.004200518,0.00052351697,0.00025816236,0.124108,0.0,0.0,0.0,1.0,0.23894042
465,0.19838105,0.0,0.0,0.0,0.48631197,0.0,0.0,1.0,0.0,0.38780552
465,0.101481035,0.0,0.0,0.0,0.101481035,0.0,0.0,0.0,0.0,0.24747737
465,0.08908173,0.0,0.0,0.0,0.08908173,0.0,0.0,0.0,0.0,0.25206873
466,0.08908173,0.0,0.0,0.0,0.08908173,0.0,0.0,0.0,0.0,0.25206873
466,0.1051093,0.0,0.0,0.0,0.1051093,0.0,0.0,0.0,0.0,0.2563534
466,0.10399157,0.0,0.0,0.0,0.10399157,0.0,0.0,0.0,0.0,0.31203622
466,0.09958464,0.0,0.0,0.0,0.09958464,0.0,0.0,0.0,0.0,0.2559968
466,0.09911255,0.0,0.0,0.0,0.09911255,0.0,0.0,0.0,0.0,0.26008928
466,0.12395966,0.0,0.0,0.0,0.12395966,0.0,0.0,0.0,0.0,0.2554538
466,0.12869342,0.0,0.0,0.0,0.3400628,0.0,0.0,1.0,0.0,0.2846871
466,0.2208027,0.0,0.0,0.0,0.5120083,0.0,0.0,1.0,0.0,0.39221618
466,0.14123052,0.2294091,0.03239957,0.012028014,0.32889697,0.0,0.0,1.0,1.0,0.29640034
466,0.10313336,0.0,0.0,0.0,0.10313336,0.0,0.0,0.0,0.0,0.2405766
467,0.11227316,0.0,0.0,0.0,0.11227316,0.0,0.0,0.0,0.0,0.25819656
467,0.17088513,0.0,0.0,0.0,0.46313292,0.0,0.0,1.0,0.0,0.39361978
467,0.19903913,0.0,0.0,0.0,0.48835814,0.0,0.0,1.0,0.0,0.3896751
467,0.10999157,0.0,0.0,0.0,0.10999157,0.0,0.0,0.0,0.0,0.26847187
467,0.110009134,0.0,0.0,0.0,0.110009134,0.0,0.0,0.0,0.0,0.26745516
467,0.11419475,0.0,0.0,0.0,0.11419475,0.0,0.0,0.0,0.0,0.2662801
467,0.10831402,0.0,0.0,0.0,0.10831402,0.0,0.0,0.0,0.0,0.29337528
467,0.15372288,0.0,0.0,0.0,0.4318867,0.0,0.0,1.0,0.0,0.37465054
467,0.11001756,0.0,0.0,0.0,0.11001756,0.0,0.0,0.0,0.0,0.24820438
467,0.13742185,0.0,0.0,0.0,0.39898705,0.0,0.0,1.0,0.0,0.35229436
467,0.20015979,0.0,0.0,0.0,0.48898417,0.0,0.0,1.0,0.0,0.3890089
468,0.20015979,0.0,0.0,0.0,0.48898417,0.0,0.0,1.0,0.0,0.3890089
468,0.12204745,0.0,0.0,0.0,0.12204745,0.0,0.0,0.0,0.0,0.26242942
468,0.1557161,0.0,0.0,0.0,0.40536186,0.0,0.0,1.0,0.0,0.33624038
468,0.12490727,0.0,0.0,0.0,0.12490727,0.0,0.0,0.0,0.0,0.306332
468,0.11273058,0.0,0.0,0.0,0.11273058,0.0,0.0,0.0,0.0,0.23929872
468,0.10710623,0.0,0.0,0.0,0.10710623,0.0,0.0,0.0,0.0,0.26902574
468,0.106647976,0.0,0.0,0.0,0.106647976,0.0,0.0,0.0,0.0,0.26819837
468,0.11574736,0.0,0.0,0.0,0.11574736,0.0,0.0,0.0,0.0,0.24340665
468,0.12549306,0.0,0.0,0.0,0.12549306,0.0,0.0,0.0,0.0,0.29774818
468,0.10929369,0.0,0.0,0.0,0.10929369,0.0,0.0,0.0,0.0,0.21577142
469,0.10868857,0.0,0.0,0.0,0.10868857,0.0,0.0,0.0,0.0,0.25616342
469,0.11489138,0.0,0.0,0.0,0.11489138,0.0,0.0,0.0,0.0,0.30069646
469,0.10285007,0.0,0.0,0.0,0.10285007,0.0,0.0,0.0,0.0,0.2294893
469,0.10432102,0.0,0.0,0.0,0.10432102,0.0,0.0,0.0,0.0,0.28154865
469,0.12080252,0.0,0.0,0.0,0.12080252,0.0,0.0,0.0,0.0,0.31441376
469,0.10671276,0.0,0.0,0.0,0.10671276,0.0,0.0,0.0,0.0,0.2811737
469,0.10930089,0.0,0.0,0.0,0.10930089,0.0,0.0,0.0,0.0,0.21797834
469,0.13307226,0.0,0.0,0.0,0.35017288,0.0,0.0,1.0,0.0,0.29240632
469,0.1842365,0.0,0.0,0.0,0.46080285,0.0,0.0,1.0,0.0,0.37249896
469,0.18560454,0.0,0.0,0.0,0.46950135,0.0,0.0,1.0,0.0,0.3823721
469,0.10883012,0.0,0.0,0.0,0.10883012,0.0,0.0,0.0,0.0,0.2118252
470,0.10883012,0.0,0.0,0.0,0.10883012,0.0,0.0,0.0,0.0,0.2118252
470,0.19031495,0.0,0.0,0.0,0.4810194,0.0,0.0,1.0,0.0,0.39154112
470,0.11347255,0.0,0.0,0.0,0.11347255,0.0,0.0,0.0,0.0,0.24825102
470,0.11592331,0.0,0.0,0.0,0.11592331,0.0,0.0,0.0,0.0,0.2371026
470,0.12389998,0.0,0.0,0.0,0.12389998,0.0,0.0,0.0,0.0,0.2552259
470,0.12832753,0.0,0.0,0.0,0.33630338,0.0,0.0,1.0,0.0,0.28011644
470,0.16887331,0.0,0.0,0.0,0.3310207,0.0,0.0,1.0,0.0,0.2183915
470,0.14914376,0.0,0.0,0.0,0.3873797,0.0,0.0,1.0,0.0,0.3208729
470,0.21148646,0.09433675,0.019950945,0.0049770586,0.45422286,0.0,0.0,1.0,1.0,0.3538057
470,0.510789,0.32110506,0.16401693,0.102512516,0.4780179,0.0,0.0,1.0,1.0,0.17677112
470,0.6481967,0.41192228,0.26700667,0.10554677,0.59283626,0.0,1.0,1.0,1.0,0.28506002
471,0.6481967,0.41192228,0.26700667,0.10554677,0.59283626,0.0,1.0,1.0,1.0,0.28506002
471,0.7592631,0.2843547,0.21590002,0.11711359,0.70350784,0.0,0.0,1.0,1.0,0.21569416
471,0.7006956,0.21204168,0.14857666,0.084437124,0.70321155,0.0,0.0,1.0,1.0,0.20350212
471,0.2878883,0.45940036,0.13225599,0.06352805,0.33751273,0.0,0.0,1.0,1.0,0.24496932
471,0.32309517,0.40628862,0.13126989,0.0637991,0.37172014,0.0,0.0,1.0,1.0,0.242295
471,0.4248162,0.3301689,0.1402611,0.05859562,0.48833874,0.0,0.0,1.0,1.0,0.2744701
471,0.44470066,0.36420447,0.16196197,0.0702178,0.48099792,0.0,0.0,1.0,1.0,0.26702946
471,0.44640616,0.24986148,0.1115397,0.05308959,0.5182768,0.0,0.0,1.0,1.0,0.24702996
471,0.7466591,0.12251532,0.09147718,0.042662427,0.8419516,0.0,0.0,1.0,1.0,0.2515545
471,0.6475187,0.22143298,0.143382,0.07310721,0.6756797,0.0,0.0,1.0,1.0,0.2310461
472,0.7730685,0.119903386,0.09269353,0.041838787,0.8723966,0.0,0.0,1.0,1.0,0.25862816
472,0.84263164,0.21779078,0.1835174,0.07470141,0.86664546,0.0,0.0,1.0,1.0,0.27951762
472,0.5953409,0.28781658,0.17134899,0.09031802,0.589507,0.0,0.0,1.0,1.0,0.2229273
472,0.92572856,0.13188106,0.12208606,0.029443843,1.0,0.0,0.0,1.0,1.0,0.35771456
472,0.97210366,0.025705338,0.024988253,0.023451863,0.968635,0.0,0.0,1.0,1.0,0.02898408
472,0.725366,0.19371247,0.14051244,0.057735603,0.7910409,0.0,0.0,1.0,1.0,0.2777076
472,0.49303445,0.32852936,0.1619763,0.07212378,0.5252124,0.0,0.0,1.0,1.0,0.26150048
472,0.37990922,0.07775414,0.029539514,0.019872958,0.46490422,0.0,0.0,1.0,1.0,0.15426314
472,0.22040415,0.33277315,0.07334458,0.043819785,0.28795174,0.0,0.0,1.0,1.0,0.18976346
472,0.57375634,0.40531856,0.2325541,0.0683938,0.5882678,0.0,1.0,1.0,1.0,0.3327652
472,0.31821346,0.06358218,0.020232705,0.004788699,0.5651424,0.0,0.0,1.0,1.0,0.359832
473,0.31821346,0.06358218,0.020232705,0.004788699,0.5651424,0.0,0.0,1.0,1.0,0.359832
473,0.17664485,0.3296244,0.058226455,0.029722048,0.28975874,0.0,0.0,1.0,1.0,0.23077321
473,0.30622768,0.34576327,0.10588229,0.055201747,0.36787283,0.0,0.0,1.0,1.0,0.2256377
473,0.27977607,0.3935241,0.11009863,0.060932387,0.32597536,0.0,0.0,1.0,1.0,0.21051297
473,0.4619757,0.23471248,0.10843146,0.048443742,0.5471753,0.0,0.0,1.0,1.0,0.2607959
473,0.41331357,0.23340625,0.09646997,0.04455286,0.5052026,0.0,0.0,1.0,1.0,0.25369513
473,0.36331922,0.26865262,0.09760666,0.050204236,0.43568915,0.0,0.0,1.0,1.0,0.22893639
473,0.4471773,0.30236584,0.13521114,0.058259293,0.5111594,0.0,0.0,1.0,1.0,0.26828742
473,0.78711146,0.30856204,0.24287271,0.062205624,0.80459523,0.0,0.0,1.0,1.0,0.35066634
473,0.5258495,0.36731905,0.19315454,0.06486831,0.5651523,0.0,0.0,1.0,1.0,0.3130898
474,0.32982892,0.41962218,0.13840353,0.05118739,0.4119808,0.0,0.0,1.0,1.0,0.2970595
474,0.4682084,0.48205453,0.22570199,0.07529711,0.47574186,0.0,1.0,1.0,1.0,0.31413785
474,0.30880854,0.46597075,0.14389575,0.062907875,0.36190093,0.0,0.0,1.0,1.0,0.2653174
474,0.50212544,0.39478183,0.19823,0.06788246,0.53404045,0.0,0.0,1.0,1.0,0.3099754
474,0.5145392,0.39185786,0.20162623,0.064252764,0.55137753,0.0,0.0,1.0,1.0,0.3211808
474,0.39755923,0.37764722,0.15013714,0.054273453,0.4708997,0.0,0.0,1.0,1.0,0.30099532
474,0.20084533,0.07830393,0.01572698,0.0042734575,0.44001362,0.0,0.0,1.0,1.0,0.3433108
474,0.20184325,0.49404103,0.09971885,0.046649933,0.28838927,0.0,0.0,1.0,1.0,0.25087458
474,0.2263108,0.44194418,0.10001674,0.05492135,0.28410152,0.0,0.0,1.0,1.0,0.21254614
474,0.3057491,0.20982355,0.06415336,0.029920971,0.4283566,0.0,0.0,1.0,1.0,0.2515426
474,0.40382865,0.26471293,0.106898665,0.034829687,0.53289306,0.0,0.0,1.0,1.0,0.31781167
475,0.40382865,0.26471293,0.106898665,0.034829687,0.53289306,0.0,0.0,1.0,1.0,0.31781167
475,0.327314,0.26356405,0.0862682,0.03889847,0.43323022,0.0,0.0,1.0,1.0,0.25884745
475,0.35805008,0.13919425,0.049838513,0.026220905,0.4740705,0.0,0.0,1.0,1.0,0.22339043
475,0.94241905,0.096723855,0.091154404,0.06645388,0.9461057,0.0,0.0,1.0,1.0,0.1277386
475,0.32994184,0.20151567,0.06648845,0.03221445,0.44387418,0.0,0.0,1.0,1.0,0.2430034
475,0.39862064,0.17918617,0.0714273,0.040064525,0.48087364,0.0,0.0,1.0,1.0,0.20698743
475,0.6354756,0.0,0.0,0.0,0.8385464,0.0,0.0,1.0,0.0,0.27351004
475,0.87104696,0.02394861,0.020860365,0.0050951103,1.0,0.0,0.0,1.0,1.0,0.35626474
475,0.7996219,0.011555374,0.00923993,0.0033640545,1.0,0.0,0.0,1.0,1.0,0.29977655
475,0.7243639,0.0,0.0,0.0,0.92709255,0.0,0.0,1.0,0.0,0.27304912
475,0.8962609,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3297345
476,0.8962609,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3297345
476,0.92989045,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20366275
476,0.90264136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23815799
476,0.70782906,0.113419294,0.08028147,0.020896332,0.8864466,0.0,0.0,1.0,1.0,0.3487034
476,0.6763345,0.041353345,0.027968694,0.011505428,0.854387,0.0,0.0,1.0,1.0,0.27748376
476,0.90878475,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.31490973
476,0.9077907,0.06139946,0.05573786,0.016055195,1.0,0.0,0.0,1.0,1.0,0.33561727
476,0.9796911,0.047929406,0.046956014,0.043305285,0.9599468,0.0,0.0,1.0,1.0,0.036650676
476,0.8569535,0.10913885,0.093526915,0.0352759,0.98141575,0.0,0.0,1.0,1.0,0.2936031
476,0.9351123,0.0027313232,0.002554094,0.001121423,1.0,0.0,0.0,1.0,1.0,0.26442552
476,0.83350116,0.004505217,0.0037551036,0.0014099027,1.0,0.0,0.0,1.0,1.0,0.29440954
477,0.83350116,0.004505217,0.0037551036,0.0014099027,1.0,0.0,0.0,1.0,1.0,0.29440954
477,0.8456931,0.007155299,0.0060511874,0.0025963436,1.0,0.0,0.0,1.0,1.0,0.26914206
477,0.5132276,0.0,0.0,0.0,0.64959645,0.0,0.0,1.0,0.0,0.18367118
477,0.18248591,0.0,0.0,0.0,0.33808938,0.0,0.0,1.0,0.0,0.20957766
477,0.25071937,0.013183296,0.0033053076,0.0015943466,0.4285882,0.0,0.0,1.0,1.0,0.24401806
477,0.24565454,0.0,0.0,0.0,0.3810395,0.0,0.0,1.0,0.0,0.18234594
477,0.18992555,0.091517985,0.017381603,0.009149225,0.338313,0.0,0.0,1.0,1.0,0.2232694
477,0.20309749,0.18129855,0.036821283,0.018393371,0.34144038,0.0,0.0,1.0,1.0,0.23592336
477,0.26713,0.19717371,0.05267101,0.01772249,0.44669265,0.0,0.0,1.0,1.0,0.3127886
477,0.642417,0.23231453,0.1492428,0.03694276,0.7565371,0.0,0.0,1.0,1.0,0.3547156
478,0.31359234,0.19875872,0.062329214,0.027960997,0.44425252,0.0,0.0,1.0,1.0,0.25993162
478,0.67326957,0.12308961,0.08287249,0.04288796,0.75926596,0.0,0.0,1.0,1.0,0.22744446
478,0.26703614,0.0,0.0,0.0,0.4595159,0.0,0.0,1.0,0.0,0.25924525
478,0.17884763,0.0,0.0,0.0,0.3384946,0.0,0.0,1.0,0.0,0.21502373
478,0.37664342,0.0,0.0,0.0,0.635427,0.0,0.0,1.0,0.0,0.34854788
478,0.22132392,0.0,0.0,0.0,0.4385209,0.0,0.0,1.0,0.0,0.29253614
478,0.22401012,0.0,0.0,0.0,0.40516108,0.0,0.0,1.0,0.0,0.24398679
478,0.39395657,0.0,0.0,0.0,0.5901745,0.0,0.0,1.0,0.0,0.26428008
478,0.38398027,0.0,0.0,0.0,0.6107821,0.0,0.0,1.0,0.0,0.30547258
478,0.24035865,0.0,0.0,0.0,0.43219337,0.0,0.0,1.0,0.0,0.25837645
478,0.9793367,0.0,0.0,0.0,0.99591875,0.0,0.0,1.0,0.0,0.022333898
479,0.9793367,0.0,0.0,0.0,0.99591875,0.0,0.0,1.0,0.0,0.022333898
479,0.5405384,0.0,0.0,0.0,0.79797536,0.0,0.0,1.0,0.0,0.3467342
479,0.32209837,0.0,0.0,0.0,0.47564065,0.0,0.0,1.0,0.0,0.20680149
479,0.31513837,0.00806731,0.0025423188,0.00096583547,0.5296299,0.0,0.0,1.0,1.0,0.29231635
479,0.23347926,0.0,0.0,0.0,0.3814572,0.0,0.0,1.0,0.0,0.19930707
479,0.24584217,0.0,0.0,0.0,0.38436693,0.0,0.0,1.0,0.0,0.18657483
479,0.9081071,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19199787
479,0.254363,0.0,0.0,0.0,0.48214674,0.0,0.0,1.0,0.0,0.3067951
479,0.1836581,0.0,0.0,0.0,0.32323217,0.0,0.0,1.0,0.0,0.18798813
479,0.303815,0.0,0.0,0.0,0.5689621,0.0,0.0,1.0,0.0,0.35711873
479,0.17251344,0.0,0.0,0.0,0.30872875,0.0,0.0,1.0,0.0,0.1834643
480,0.17251344,0.0,0.0,0.0,0.30872875,0.0,0.0,1.0,0.0,0.1834643
480,0.22101185,0.0,0.0,0.0,0.36277747,0.0,0.0,1.0,0.0,0.19093984
480,0.44954684,0.0,0.0,0.0,0.710489,0.0,0.0,1.0,0.0,0.35145515
480,0.35441768,0.0,0.0,0.0,0.62436247,0.0,0.0,1.0,0.0,0.36358052
480,0.16649792,0.0,0.0,0.0,0.31566605,0.0,0.0,1.0,0.0,0.20091009
480,0.12607066,0.0,0.0,0.0,0.12607066,0.0,0.0,0.0,0.0,0.22463927
480,0.28827065,0.0018727183,0.00053984975,0.00010553439,0.56930983,0.0,0.0,1.0,1.0,0.37925038
480,0.2446846,0.154796,0.0378762,0.01988778,0.37303275,0.0,0.0,1.0,1.0,0.2238826
480,0.28086203,0.26065594,0.073208354,0.037865236,0.3766247,0.0,0.0,1.0,1.0,0.22758202
480,0.26982558,0.29628307,0.07994475,0.044569366,0.3447551,0.0,0.0,1.0,1.0,0.20859551
480,0.28155452,0.32466197,0.09141005,0.048461188,0.3545914,0.0,0.0,1.0,1.0,0.22148862
481,0.28155452,0.32466197,0.09141005,0.048461188,0.3545914,0.0,0.0,1.0,1.0,0.22148862
481,0.43973294,0.31357902,0.13789102,0.07867628,0.4521429,0.0,0.0,1.0,1.0,0.20243593
481,0.50525665,0.25144982,0.12704669,0.047653496,0.59692967,0.0,0.0,1.0,1.0,0.29458705
481,0.25534138,0.0,0.0,0.0,0.43062547,0.0,0.0,1.0,0.0,0.2360849
481,0.20613222,0.0,0.0,0.0,0.44245952,0.0,0.0,1.0,0.0,0.31830218
481,0.21350002,0.033805966,0.0072175744,0.00384632,0.36976382,0.0,0.0,1.0,1.0,0.22018817
481,0.19560492,0.0,0.0,0.0,0.36121112,0.0,0.0,1.0,0.0,0.22305006
481,0.19535008,0.0,0.0,0.0,0.38947845,0.0,0.0,1.0,0.0,0.26146567
481,0.20152815,0.046316862,0.009334152,0.00405168,0.3902693,0.0,0.0,1.0,1.0,0.26678172
481,0.22831844,0.014629841,0.0033402625,0.0015725214,0.41020596,0.0,0.0,1.0,1.0,0.24947773
481,0.23572285,0.0,0.0,0.0,0.4707417,0.0,0.0,1.0,0.0,0.31653985
482,0.23572285,0.0,0.0,0.0,0.4707417,0.0,0.0,1.0,0.0,0.31653985
482,0.33174214,0.0,0.0,0.0,0.55586433,0.0,0.0,1.0,0.0,0.30186352
482,0.30354607,0.0,0.0,0.0,0.52568346,0.0,0.0,1.0,0.0,0.29919022
482,0.44721496,0.0,0.0,0.0,0.7097292,0.0,0.0,1.0,0.0,0.35357255
482,0.24580966,0.0,0.0,0.0,0.5023869,0.0,0.0,1.0,0.0,0.34557623
482,0.5290317,0.0,0.0,0.0,0.79423106,0.0,0.0,1.0,0.0,0.35718915
482,0.4554474,0.0,0.0,0.0,0.7296449,0.0,0.0,1.0,0.0,0.36930844
482,0.5423489,0.0,0.0,0.0,0.816871,0.0,0.0,1.0,0.0,0.36974555
482,0.22413805,0.0,0.0,0.0,0.45154497,0.0,0.0,1.0,0.0,0.3062876
482,0.3573485,0.0,0.0,0.0,0.570638,0.0,0.0,1.0,0.0,0.28727323
482,0.23152776,0.027855039,0.0064492146,0.0013097534,0.50399804,0.0,0.0,1.0,1.0,0.37566826
483,0.23152776,0.027855039,0.0064492146,0.0013097534,0.50399804,0.0,0.0,1.0,1.0,0.37566826
483,0.15340723,0.0,0.0,0.0,0.3837789,0.0,0.0,1.0,0.0,0.3102807
483,0.33873218,0.0,0.0,0.0,0.5718011,0.0,0.0,1.0,0.0,0.3139136
483,0.25286704,0.23832673,0.060264975,0.02756911,0.38248935,0.0,0.0,1.0,1.0,0.25575352
483,0.46706018,0.024579883,0.011480284,0.0031741315,0.70881,0.0,0.0,1.0,1.0,0.34106803
483,0.24585749,0.11539227,0.028370054,0.009382311,0.4517383,0.0,0.0,1.0,1.0,0.3155055
483,0.30419764,0.0,0.0,0.0,0.59053665,0.0,0.0,1.0,0.0,0.38566145
483,0.1725227,0.0,0.0,0.0,0.4239945,0.0,0.0,1.0,0.0,0.33869988
483,0.19259869,0.0,0.0,0.0,0.47309548,0.0,0.0,1.0,0.0,0.37779278
483,0.40298676,0.0,0.0,0.0,0.6886939,0.0,0.0,1.0,0.0,0.3848103
483,0.32232007,0.0,0.0,0.0,0.60785425,0.0,0.0,1.0,0.0,0.3845774
484,0.32232007,0.0,0.0,0.0,0.60785425,0.0,0.0,1.0,0.0,0.3845774
