feature_set,model,curve,x,y,threshold
conventional_v3,stacked_l2_logistic,roc,0.02654867256637168,0.6717506631299734,0.8954730127777178
conventional_v3,stacked_l2_logistic,roc,0.02654867256637168,0.6730769230769231,0.8951363773078951
conventional_v3,stacked_l2_logistic,roc,0.027101769911504425,0.6730769230769231,0.8948055312939556
conventional_v3,stacked_l2_logistic,roc,0.027101769911504425,0.6737400530503979,0.8947737618822319
conventional_v3,stacked_l2_logistic,roc,0.02765486725663717,0.6737400530503979,0.8943872825508267
conventional_v3,stacked_l2_logistic,roc,0.02765486725663717,0.6757294429708223,0.8935382279969217
conventional_v3,stacked_l2_logistic,roc,0.02765486725663717,0.6770557029177718,0.8922512013968069
conventional_v3,stacked_l2_logistic,roc,0.02765486725663717,0.6777188328912467,0.8918577866614535
conventional_v3,stacked_l2_logistic,roc,0.028761061946902654,0.6777188328912467,0.8910860881219119
conventional_v3,stacked_l2_logistic,roc,0.028761061946902654,0.6783819628647215,0.8906644648497026
conventional_v3,stacked_l2_logistic,roc,0.0293141592920354,0.6783819628647215,0.8900841436272248
conventional_v3,stacked_l2_logistic,roc,0.0293141592920354,0.6962864721485411,0.8730425829314522
conventional_v3,stacked_l2_logistic,roc,0.0293141592920354,0.6976127320954907,0.872956211826718
conventional_v3,stacked_l2_logistic,roc,0.0293141592920354,0.7015915119363395,0.8715923487841016
conventional_v3,stacked_l2_logistic,roc,0.0293141592920354,0.7035809018567639,0.8715751460744237
conventional_v3,stacked_l2_logistic,roc,0.0293141592920354,0.7049071618037135,0.8710789164583347
conventional_v3,stacked_l2_logistic,roc,0.029867256637168143,0.7049071618037135,0.8710198746820509
conventional_v3,stacked_l2_logistic,roc,0.029867256637168143,0.7095490716180372,0.8679886877617045
conventional_v3,stacked_l2_logistic,roc,0.030420353982300884,0.7095490716180372,0.8674145170641734
conventional_v3,stacked_l2_logistic,roc,0.030420353982300884,0.7122015915119363,0.8660925354101493
conventional_v3,stacked_l2_logistic,roc,0.03152654867256637,0.7122015915119363,0.8640822101583694
conventional_v3,stacked_l2_logistic,roc,0.03152654867256637,0.7161803713527851,0.8601190410168759
conventional_v3,stacked_l2_logistic,roc,0.032079646017699116,0.7161803713527851,0.8594102378679991
conventional_v3,stacked_l2_logistic,roc,0.032079646017699116,0.7201591511936339,0.8575970054523315
conventional_v3,stacked_l2_logistic,roc,0.033185840707964605,0.7201591511936339,0.8555193254846809
conventional_v3,stacked_l2_logistic,roc,0.033185840707964605,0.7208222811671088,0.8541677000086091
conventional_v3,stacked_l2_logistic,roc,0.034292035398230086,0.7208222811671088,0.853664324595716
conventional_v3,stacked_l2_logistic,roc,0.034292035398230086,0.7214854111405835,0.8536540851562862
conventional_v3,stacked_l2_logistic,roc,0.034292035398230086,0.7228116710875332,0.8534897701619316
conventional_v3,stacked_l2_logistic,roc,0.034292035398230086,0.7307692307692307,0.8433224798895734
conventional_v3,stacked_l2_logistic,roc,0.034292035398230086,0.7320954907161804,0.8422379627211505
conventional_v3,stacked_l2_logistic,roc,0.034292035398230086,0.7327586206896551,0.8405607881713801
conventional_v3,stacked_l2_logistic,roc,0.03484513274336283,0.7327586206896551,0.8397909954173751
conventional_v3,stacked_l2_logistic,roc,0.03484513274336283,0.7340848806366048,0.8386656891738448
conventional_v3,stacked_l2_logistic,roc,0.035398230088495575,0.7340848806366048,0.8378136864046711
conventional_v3,stacked_l2_logistic,roc,0.035398230088495575,0.7400530503978779,0.8281898886395302
conventional_v3,stacked_l2_logistic,roc,0.03595132743362832,0.7400530503978779,0.8272044825310552
conventional_v3,stacked_l2_logistic,roc,0.03595132743362832,0.7413793103448276,0.8268269938476851
conventional_v3,stacked_l2_logistic,roc,0.03705752212389381,0.7413793103448276,0.8236884787893787
conventional_v3,stacked_l2_logistic,roc,0.03705752212389381,0.743368700265252,0.8177706172052535
conventional_v3,stacked_l2_logistic,roc,0.03816371681415929,0.743368700265252,0.8161699903434853
conventional_v3,stacked_l2_logistic,roc,0.03816371681415929,0.7446949602122016,0.8150644692195282
conventional_v3,stacked_l2_logistic,roc,0.03871681415929203,0.7446949602122016,0.8142050307628886
conventional_v3,stacked_l2_logistic,roc,0.03871681415929203,0.7493368700265252,0.8069609738220452
conventional_v3,stacked_l2_logistic,roc,0.03982300884955752,0.7493368700265252,0.805984995659499
conventional_v3,stacked_l2_logistic,roc,0.03982300884955752,0.7506631299734748,0.8035973875855359
conventional_v3,stacked_l2_logistic,roc,0.040376106194690266,0.7506631299734748,0.8035603473711647
conventional_v3,stacked_l2_logistic,roc,0.040376106194690266,0.7513262599469496,0.8025980652765086
conventional_v3,stacked_l2_logistic,roc,0.04092920353982301,0.7513262599469496,0.8010915181638676
conventional_v3,stacked_l2_logistic,roc,0.04092920353982301,0.7526525198938993,0.8003669847335357
conventional_v3,stacked_l2_logistic,roc,0.04092920353982301,0.763262599469496,0.7877333042426469
conventional_v3,stacked_l2_logistic,roc,0.041482300884955754,0.763262599469496,0.7870838260695378
conventional_v3,stacked_l2_logistic,roc,0.041482300884955754,0.7672413793103449,0.7794984570286189
conventional_v3,stacked_l2_logistic,roc,0.0420353982300885,0.7672413793103449,0.7789412730539736
conventional_v3,stacked_l2_logistic,roc,0.0420353982300885,0.7685676392572944,0.7780971402487631
conventional_v3,stacked_l2_logistic,roc,0.042588495575221236,0.7685676392572944,0.7779568123497129
conventional_v3,stacked_l2_logistic,roc,0.042588495575221236,0.773209549071618,0.7717870625277699
conventional_v3,stacked_l2_logistic,roc,0.04424778761061947,0.773209549071618,0.7665459458644961
conventional_v3,stacked_l2_logistic,roc,0.04424778761061947,0.7738726790450928,0.7648690273104055
conventional_v3,stacked_l2_logistic,roc,0.04480088495575221,0.7738726790450928,0.7645247292991464
conventional_v3,stacked_l2_logistic,roc,0.04480088495575221,0.7745358090185677,0.7641965421726148
conventional_v3,stacked_l2_logistic,roc,0.04480088495575221,0.7758620689655172,0.7620388057719871
conventional_v3,stacked_l2_logistic,roc,0.04480088495575221,0.7785145888594165,0.7586690976409812
conventional_v3,stacked_l2_logistic,roc,0.04535398230088496,0.7785145888594165,0.7568441551010733
conventional_v3,stacked_l2_logistic,roc,0.04535398230088496,0.7824933687002652,0.7518359750581916
